history_provenance,interval_index,z_mid,sequence,level,delta_chi_cMpc,group,component,finite_cell_deposition_rate,differential_hazard_rate,relative_difference,observed_order
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G1,EFFECTIVE_HI_SUBGRID,3.387036696354389e+50,3.3871112126870307e+50,2.1999966331989674e-05,0.9999772346241269
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G1,TOTAL_PHYSICAL,3.387036696354389e+50,3.3871112126870307e+50,2.1999966331989674e-05,0.9999772346241269
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2a,EFFECTIVE_HI_SUBGRID,1.3630216520358337e+50,1.3630359034709724e+50,1.0455656452151483e-05,0.9999895653838667
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2a,EXPLICIT_HEI_ATOMIC,5.876953821026753e+48,5.877015099384524e+48,1.0426782428705049e-05,0.9999895958209819
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2a,TOTAL_PHYSICAL,1.421791190246101e+50,1.4218060544648173e+50,1.0454462948445194e-05,0.9999895666474687
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2b,EXPLICIT_HI_ATOMIC,2.320815903411258e+48,2.320816854929854e+48,4.099929702581742e-07,0.9999995854596954
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2b,EXPLICIT_HEI_ATOMIC,2.334835871464741e+48,2.334836800673938e+48,3.9797607992913123e-07,0.9999995964167365
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2b,TOTAL_PHYSICAL,4.655651774876e+48,4.65565365560379e+48,4.0396643081998205e-07,0.9999995917445057
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EFFECTIVE_HI_SUBGRID,3.3870739542267448e+50,3.3871112126870307e+50,1.1000069955292137e-05,0.9999886172557743
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,TOTAL_PHYSICAL,3.3870739542267448e+50,3.3871112126870307e+50,1.1000069955292137e-05,0.9999886172557743
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EFFECTIVE_HI_SUBGRID,1.3630287777276333e+50,1.3630359034709724e+50,5.227847132242943e-06,0.9999947825783168
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EXPLICIT_HEI_ATOMIC,5.876984460095157e+48,5.877015099384524e+48,5.2134100132990455e-06,0.9999947978011038
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,TOTAL_PHYSICAL,1.4217986223285855e+50,1.4218060544648173e+50,5.227250375300504e-06,0.9999947833873057
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EXPLICIT_HI_ATOMIC,2.3208163791704875e+48,2.320816854929854e+48,2.0499651463310192e-07,0.9999997923608653
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EXPLICIT_HEI_ATOMIC,2.334836336069274e+48,2.334836800673938e+48,1.9898806804050987e-07,0.9999997964449387
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,TOTAL_PHYSICAL,4.655652715239762e+48,4.65565365560379e+48,2.0198324391900356e-07,0.9999997963701686
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EFFECTIVE_HI_SUBGRID,3.3870925833833958e+50,3.3871112126870307e+50,5.500056675185008e-06,0.9999943086052708
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,TOTAL_PHYSICAL,3.3870925833833958e+50,3.3871112126870307e+50,5.500056675185008e-06,0.9999943086052708
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EFFECTIVE_HI_SUBGRID,1.3630323405928602e+50,1.3630359034709724e+50,2.6139282927775527e-06,0.9999973912331594
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EXPLICIT_HEI_ATOMIC,5.876999779712224e+48,5.877015099384524e+48,2.6067097058339703e-06,0.9999973992131941
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,TOTAL_PHYSICAL,1.4218023383899827e+50,1.4218060544648173e+50,2.6136299131388434e-06,0.9999973915797776
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EXPLICIT_HI_ATOMIC,2.3208166170501535e+48,2.320816854929854e+48,1.0249826472751202e-07,0.9999998956884081
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EXPLICIT_HEI_ATOMIC,2.3348365683715902e+48,2.334836800673938e+48,9.949404083075626e-08,0.9999999012455747
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,TOTAL_PHYSICAL,4.655653185421743e+48,4.65565365560379e+48,1.0099162906932887e-07,0.9999998984340314
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EFFECTIVE_HI_SUBGRID,3.3871018980168412e+50,3.3871112126870307e+50,2.7500337616859767e-06,0.999997154463854
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,TOTAL_PHYSICAL,3.3871018980168412e+50,3.3871112126870307e+50,2.7500337616859767e-06,0.999997154463854
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2a,EFFECTIVE_HI_SUBGRID,1.3630341220303055e+50,1.3630359034709724e+50,1.3069653281289838e-06,0.9999986955342495
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2a,EXPLICIT_HEI_ATOMIC,5.877007439541468e+48,5.877015099384524e+48,1.3033560280720156e-06,0.9999986992110655
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2a,TOTAL_PHYSICAL,1.4218041964257205e+50,1.4218060544648173e+50,1.3068161378137527e-06,0.9999986959327641
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2b,EXPLICIT_HI_ATOMIC,2.3208167359899993e+48,2.320816854929854e+48,5.1249134251453636e-08,0.9999999468601355
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2b,EXPLICIT_HEI_ATOMIC,2.3348366845227598e+48,2.334836800673938e+48,4.974702229174074e-08,0.999999945584299
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2b,TOTAL_PHYSICAL,4.655653420512759e+48,4.65565365560379e+48,5.049581613786074e-08,0.999999954195742
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,1,5.85,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G1,EFFECTIVE_HI_SUBGRID,3.1388654938587197e+50,3.300063862815698e+50,0.048847045287008416,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G1,TOTAL_PHYSICAL,3.1388654938587197e+50,3.300063862815698e+50,0.048847045287008416,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G2a,EFFECTIVE_HI_SUBGRID,1.6583179267727575e+50,1.7000480839164428e+50,0.024546456972881898,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G2a,EXPLICIT_HEI_ATOMIC,4.376976502234311e+48,4.487024501737735e+48,0.02452582985914268,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G2a,TOTAL_PHYSICAL,1.7020876917951006e+50,1.7449183289338202e+50,0.024545926550550885,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G2b,EXPLICIT_HI_ATOMIC,4.651967024884755e+48,4.655297182061024e+48,0.0007153479243176148,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G2b,EXPLICIT_HEI_ATOMIC,3.4741756919378435e+48,3.4766049602276026e+48,0.0006987472886767397,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G2b,TOTAL_PHYSICAL,8.126142716822598e+48,8.131902142288626e+48,0.0007082507100125059,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,0,1.0,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G1,EFFECTIVE_HI_SUBGRID,3.218029404559421e+50,3.300063862815698e+50,0.02485844567452802,0.9745352057982696
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G1,TOTAL_PHYSICAL,3.218029404559421e+50,3.300063862815698e+50,0.02485844567452802,0.9745352057982696
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G2a,EFFECTIVE_HI_SUBGRID,1.6790033269983433e+50,1.7000480839164428e+50,0.0123789186418882,0.9876295077611468
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G2a,EXPLICIT_HEI_ATOMIC,4.4315275598184225e+48,4.487024501737735e+48,0.012368317110330004,0.9876527384892374
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G2a,TOTAL_PHYSICAL,1.7233186025965283e+50,1.7449183289338202e+50,0.012378646025507515,0.9876301046412113
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G2b,EXPLICIT_HI_ATOMIC,4.6536316853578084e+48,4.655297182061024e+48,0.0003577637770653118,0.9996377727542497
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G2b,EXPLICIT_HEI_ATOMIC,3.475390027432155e+48,3.4766049602276026e+48,0.0003494595472729195,0.9996453181108612
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G2b,TOTAL_PHYSICAL,8.129021712789962e+48,8.131902142288626e+48,0.00035421349744045453,0.9996409553056942
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,1,0.5,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G1,EFFECTIVE_HI_SUBGRID,3.2586801799073538e+50,3.300063862815698e+50,0.012540267288353208,0.9871679930780674
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G1,TOTAL_PHYSICAL,3.2586801799073538e+50,3.300063862815698e+50,0.012540267288353208,0.9871679930780674
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G2a,EFFECTIVE_HI_SUBGRID,1.6894803334521372e+50,1.7000480839164428e+50,0.006216147980920916,0.9937925397989318
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G2a,EXPLICIT_HEI_ATOMIC,4.4591566076346874e+48,4.487024501737735e+48,0.006210773774971645,0.9938042897502506
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G2a,TOTAL_PHYSICAL,1.7340718995284848e+50,1.7449183289338202e+50,0.006216009784230268,0.9937928416934434
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G2b,EXPLICIT_HI_ATOMIC,4.65446432914978e+48,4.655297182061024e+48,0.00017890434888956402,0.9998188670095086
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G2b,EXPLICIT_HEI_ATOMIC,3.475997419145592e+48,3.4766049602276026e+48,0.00017475125559592345,0.9998226403504994
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G2b,TOTAL_PHYSICAL,8.130461748295372e+48,8.131902142288626e+48,0.0001771287907859844,0.9998204585624347
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,2,0.25,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,3,0.125,G1,EFFECTIVE_HI_SUBGRID,3.279279433635697e+50,3.300063862815698e+50,0.006298189987834757,0.9935589158457633
CANONICAL_DIRECT_REEVOLVED,2,5.75,STRESS_1_cMpc,3,0.125,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
