interval_index,substep,macro_index,group,shape_a,shape_b,node_count,total_variation,l1_distance,same_macro_group_total_by_construction
0,2,4,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.011269157490708892,0.022538314981417784,True
0,2,4,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.03156369388274551,0.06312738776549102,True
0,2,4,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.022744946956985493,0.045489893913970986,True
0,2,4,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.0920464640425062,0.1840929280850124,True
0,2,4,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.32949800154619124,0.6589960030923825,True
0,2,4,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.23994547895021212,0.47989095790042424,True
0,2,5,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.011218255592955063,0.022436511185910127,True
0,2,5,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.030850442472988605,0.06170088494597721,True
0,2,5,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.022100829413936134,0.04420165882787227,True
0,2,5,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.09376600412641613,0.18753200825283226,True
0,2,5,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.3300368617864804,0.6600737235729608,True
0,2,5,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.23886269020575923,0.47772538041151846,True
0,2,6,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.009243384582221088,0.018486769164442175,True
0,2,6,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.04788867156432457,0.09577734312864913,True
0,2,6,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.04446324954247648,0.08892649908495295,True
0,2,6,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.017411710852174335,0.03482342170434867,True
0,2,6,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.19668131448939333,0.39336262897878665,True
0,2,6,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.182694980755657,0.365389961511314,True
0,2,7,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.011807792403915246,0.023615584807830492,True
0,2,7,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.05117225609148873,0.10234451218297747,True
0,2,7,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.04399129911653753,0.08798259823307505,True
0,2,7,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.0410034714630587,0.0820069429261174,True
0,2,7,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.28537926656009976,0.5707585331201995,True
0,2,7,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.24539138742620903,0.49078277485241806,True
