# z zre gamma density mfp_13.6eV mfp_14.48eV mfp_16.7eV mfp_20.05eV mfp_25.5eV mfp_39.5eV
4.600000 5.000000 0.300000 1.730000 7.321461 7.903673 9.294665 11.191459 13.853282 17.999888
4.610000 5.000000 0.300000 1.730000 7.125702 7.685637 9.018045 10.819143 13.303278 17.005163
4.620000 5.000000 0.300000 1.730000 7.083242 7.648103 9.001178 10.849129 13.423996 17.303458
4.630000 5.000000 0.300000 1.730000 7.025164 7.595652 8.968433 10.863635 13.563205 17.795019
4.640000 5.000000 0.300000 1.730000 6.930010 7.476340 8.780409 10.553284 13.021510 16.733193
4.650000 5.000000 0.300000 1.730000 6.782501 7.322270 8.612591 10.365805 12.796932 16.469537
4.660000 5.000000 0.300000 1.730000 6.754056 7.297143 8.600051 10.379817 12.856573 16.563182
4.670000 5.000000 0.300000 1.730000 6.706192 7.246259 8.538126 10.296834 12.745954 16.442682
4.680000 5.000000 0.300000 1.730000 6.579418 7.102373 8.356073 10.074335 12.490412 16.160003
4.690000 5.000000 0.300000 1.730000 6.573697 7.099482 8.360384 10.096678 12.575978 16.491726
4.700000 5.000000 0.300000 1.730000 6.307114 6.819656 8.052507 9.748457 12.138630 15.797839
4.710000 5.000000 0.300000 1.730000 6.290138 6.797136 8.014595 9.690901 12.069040 15.793273
4.720000 5.000000 0.300000 1.730000 6.306923 6.813095 8.025958 9.684141 11.998144 15.487068
4.730000 5.000000 0.300000 1.730000 6.200138 6.699598 7.902747 9.564457 11.920065 15.607517
4.740000 5.000000 0.300000 1.730000 6.135149 6.631813 7.827356 9.481627 11.840353 15.574398
4.750000 5.000000 0.300000 1.730000 5.964026 6.447245 7.613715 9.229499 11.534816 15.149334
4.760000 5.000000 0.300000 1.730000 5.914868 6.390066 7.536334 9.125226 11.395827 14.974936
4.770000 5.000000 0.300000 1.730000 5.836932 6.312261 7.461507 9.058265 11.336756 14.889537
4.780000 5.000000 0.300000 1.730000 5.726408 6.195504 7.332199 8.918919 11.193042 14.737520
4.800000 5.000000 0.300000 1.730000 5.578942 6.034615 7.137669 8.673302 10.865403 14.255489
4.810000 5.000000 0.300000 1.730000 5.567703 6.024110 7.131352 8.679782 10.906807 14.438078
4.820000 5.000000 0.300000 1.730000 5.385307 5.823716 6.888941 8.385995 10.558970 14.032883
4.830000 5.000000 0.300000 1.730000 5.300633 5.731214 6.773241 8.232006 10.354291 13.747764
4.840000 5.000000 0.300000 1.730000 5.305912 5.736896 6.781642 8.248701 10.384980 13.818420
4.850000 5.000000 0.300000 1.730000 5.077499 5.488879 6.486954 7.887011 9.918457 13.191344
4.860000 5.000000 0.300000 1.730000 5.028799 5.434485 6.416427 7.788049 9.764987 12.893586
4.870000 5.000000 0.300000 1.730000 4.965689 5.369613 6.351178 7.732476 9.741455 12.940806
4.880000 5.000000 0.300000 1.730000 4.821002 5.207042 6.143417 7.457022 9.366430 12.453950
4.890000 5.000000 0.300000 1.730000 4.768312 5.150797 6.082094 7.399463 9.335538 12.483125
4.900000 5.000000 0.300000 1.730000 4.714440 5.093545 6.011203 7.292845 9.139067 12.068857
4.910000 5.000000 0.300000 1.730000 4.628923 5.004140 5.913061 7.182331 9.009566 11.879024
4.920000 5.000000 0.300000 1.730000 4.566865 4.924371 5.786801 6.982248 8.690284 11.366309
4.930000 5.000000 0.300000 1.730000 4.487757 4.834345 5.662671 6.789335 8.363913 10.789403
4.940000 5.000000 0.300000 1.730000 4.299853 4.618976 5.376498 6.392175 7.779357 9.879078
4.950000 5.000000 0.300000 1.730000 4.198976 4.500890 5.208820 6.137999 7.380949 9.262458
4.999000 5.000000 0.300000 1.730000 0.089246 0.105096 0.150643 0.233525 0.402770 0.974444
4.010000 7.000000 0.300000 1.730000 11.525284 12.304520 14.103287 16.420457 19.473958 23.888516
4.020000 7.000000 0.300000 1.730000 11.340488 12.093443 13.826131 16.044095 18.938338 23.132757
4.030000 7.000000 0.300000 1.730000 11.563366 12.331347 14.100963 16.378579 19.374443 23.705826
4.040000 7.000000 0.300000 1.730000 11.518483 12.291670 14.071989 16.356544 19.339216 23.570786
4.050000 7.000000 0.300000 1.730000 11.387008 12.153141 13.921024 16.201316 19.243916 24.193106
4.060000 7.000000 0.300000 1.730000 11.608148 12.405086 14.251443 16.631890 19.731515 24.112228
4.070000 7.000000 0.300000 1.730000 11.562232 12.352248 14.182213 16.551198 19.663317 24.054907
4.080000 7.000000 0.300000 1.730000 11.379320 12.153481 13.945291 16.259587 19.296674 23.643397
4.090000 7.000000 0.300000 1.730000 11.416270 12.186807 13.963071 16.242373 19.216169 23.474066
4.100000 7.000000 0.300000 1.730000 11.347179 12.113210 13.878356 16.139744 19.073610 23.163443
4.110000 7.000000 0.300000 1.730000 11.300599 12.069584 13.846661 16.131885 19.111946 23.321793
4.120000 7.000000 0.300000 1.730000 11.275117 12.047478 13.830095 16.120052 19.106933 23.317160
4.140000 7.000000 0.300000 1.730000 11.381951 12.171303 13.998173 16.359658 19.485433 24.274048
4.150000 7.000000 0.300000 1.730000 11.263355 12.038625 13.832039 16.141334 19.146271 23.349948
4.160000 7.000000 0.300000 1.730000 11.193472 11.951415 13.695707 15.932051 18.877075 23.250897
4.170000 7.000000 0.300000 1.730000 11.484427 12.286357 14.145565 16.556509 19.726745 24.224717
4.180000 7.000000 0.300000 1.730000 11.474528 12.282289 14.149820 16.547586 19.652965 23.979911
4.190000 7.000000 0.300000 1.730000 11.241104 12.018214 13.817242 16.137458 19.172100 23.488636
4.200000 7.000000 0.300000 1.730000 11.463159 12.276101 14.160440 16.599520 19.797265 24.254923
4.210000 7.000000 0.300000 1.730000 11.070546 11.850345 13.654151 15.968277 18.963396 23.151975
4.220000 7.000000 0.300000 1.730000 11.255919 12.045334 13.873744 16.235372 19.326108 23.645457
4.230000 7.000000 0.300000 1.730000 11.169579 11.958628 13.793397 16.192749 19.410596 24.069651
4.240000 7.000000 0.300000 1.730000 11.133962 11.904570 13.679802 15.955764 18.934533 23.253416
4.250000 7.000000 0.300000 1.730000 11.102031 11.883569 13.698661 16.048157 19.135423 23.515974
4.260000 7.000000 0.300000 1.730000 11.086618 11.890797 13.763545 16.209564 19.492198 24.332188
4.270000 7.000000 0.300000 1.730000 11.166553 11.950512 13.772558 16.142611 19.279368 23.780816
4.280000 7.000000 0.300000 1.730000 11.211783 12.005545 13.845877 16.229754 19.365073 23.857644
4.290000 7.000000 0.300000 1.730000 11.105000 11.895148 13.727874 16.100005 19.211630 23.573517
4.300000 7.000000 0.300000 1.730000 11.185677 11.991107 13.864526 16.293938 19.477621 23.945047
4.310000 7.000000 0.300000 1.730000 10.839878 11.611691 13.411613 15.766858 18.904682 23.412854
4.320000 7.000000 0.300000 1.730000 11.213567 12.025059 13.916510 16.388096 19.666389 24.331788
4.330000 7.000000 0.300000 1.730000 11.064714 11.862602 13.725016 16.168252 19.435134 24.134374
4.340000 7.000000 0.300000 1.730000 10.992631 11.794433 13.669447 16.131750 19.419044 24.181845
4.350000 7.000000 0.300000 1.730000 10.970620 11.759728 13.595914 15.989466 19.167291 23.738144
4.360000 7.000000 0.300000 1.730000 10.776449 11.558418 13.386000 15.786954 19.001998 23.635394
4.370000 7.000000 0.300000 1.730000 10.867149 11.653930 13.491717 15.902207 19.118339 23.759246
4.380000 7.000000 0.300000 1.730000 10.945095 11.740669 13.598646 16.034587 19.290244 24.043187
4.390000 7.000000 0.300000 1.730000 10.828897 11.629385 13.505442 15.980391 19.309869 24.258881
4.400000 7.000000 0.300000 1.730000 10.861889 11.659418 13.520711 15.956355 19.196178 23.904981
4.410000 7.000000 0.300000 1.730000 10.743587 11.531829 13.376470 15.802425 19.051854 23.753142
4.420000 7.000000 0.300000 1.730000 10.823965 11.625224 13.498511 15.963094 19.272430 24.033954
4.430000 7.000000 0.300000 1.730000 10.818458 11.608687 13.455828 15.893761 19.202227 24.064159
4.440000 7.000000 0.300000 1.730000 10.819009 11.617071 13.487204 15.955988 19.264413 23.976274
4.450000 7.000000 0.300000 1.730000 10.593605 11.374247 13.197686 15.589594 18.780604 23.380109
4.460000 7.000000 0.300000 1.730000 10.645901 11.442197 13.310243 15.775874 19.099856 23.984322
4.470000 7.000000 0.300000 1.730000 10.584366 11.359886 13.175755 15.568235 18.781016 23.434202
4.480000 7.000000 0.300000 1.730000 10.621971 11.405192 13.236199 15.642372 18.869072 23.519349
4.490000 7.000000 0.300000 1.730000 10.665858 11.466765 13.340431 15.802183 19.105765 24.033024
4.510000 7.000000 0.300000 1.730000 10.566353 11.348713 13.178934 15.582491 18.793520 23.399140
4.520000 7.000000 0.300000 1.730000 10.624989 11.417538 13.274166 15.725072 19.029442 23.840508
4.530000 7.000000 0.300000 1.730000 10.626525 11.420493 13.279637 15.729546 19.029661 23.930855
4.540000 7.000000 0.300000 1.730000 10.510701 11.287494 13.102933 15.474145 18.602977 23.019211
4.550000 7.000000 0.300000 1.730000 10.336401 11.100725 12.887089 15.223102 18.306199 22.679300
4.560000 7.000000 0.300000 1.730000 10.410695 11.190596 13.015828 15.413719 18.612530 23.175951
4.570000 7.000000 0.300000 1.730000 10.428686 11.198749 12.999077 15.363596 18.514796 23.021778
4.580000 7.000000 0.300000 1.730000 10.364908 11.136559 12.940798 15.309288 18.484940 23.123110
4.590000 7.000000 0.300000 1.730000 10.366513 11.149152 12.983271 15.396318 18.625511 23.295046
4.600000 7.000000 0.300000 1.730000 10.571907 11.374660 13.258596 15.745317 19.078934 23.963128
4.610000 7.000000 0.300000 1.730000 10.256182 11.016773 12.791928 15.118195 18.228574 22.763873
4.620000 7.000000 0.300000 1.730000 10.457632 11.258766 13.143982 15.648765 19.052678 24.118180
4.630000 7.000000 0.300000 1.730000 10.396295 11.192063 13.062454 15.536396 18.865824 23.700990
4.640000 7.000000 0.300000 1.730000 10.181962 10.944029 12.728953 15.084540 18.270837 22.973667
4.650000 7.000000 0.300000 1.730000 10.226261 11.005030 12.835602 15.256964 18.511656 23.219141
4.660000 7.000000 0.300000 1.730000 10.237030 11.009878 12.821129 15.209776 18.415316 23.079595
4.670000 7.000000 0.300000 1.730000 10.145155 10.919146 12.737207 15.140967 18.373552 23.060811
4.690000 7.000000 0.300000 1.730000 10.073908 10.862598 12.726301 15.219249 18.639963 23.857220
4.700000 7.000000 0.300000 1.730000 10.096216 10.863102 12.660710 15.029104 18.200688 22.804252
4.710000 7.000000 0.300000 1.730000 10.133263 10.912456 12.741075 15.150585 18.365062 22.956502
4.720000 7.000000 0.300000 1.730000 10.116496 10.879586 12.667789 15.033085 18.230955 22.917382
4.730000 7.000000 0.300000 1.730000 10.096614 10.869235 12.682346 15.075953 18.287636 22.934819
4.740000 7.000000 0.300000 1.730000 10.087815 10.872685 12.727015 15.206456 18.575450 23.438984
4.750000 7.000000 0.300000 1.730000 9.955140 10.723636 12.528396 14.917731 18.158857 22.976152
4.760000 7.000000 0.300000 1.730000 10.028836 10.811634 12.657342 15.122836 18.493580 23.491245
4.770000 7.000000 0.300000 1.730000 9.846382 10.606861 12.394200 14.753519 17.920610 22.608686
4.780000 7.000000 0.300000 1.730000 9.874355 10.642531 12.447469 14.832383 18.037091 22.678502
4.790000 7.000000 0.300000 1.730000 9.814837 10.575348 12.365652 14.742200 17.955112 22.630260
4.800000 7.000000 0.300000 1.730000 9.751085 10.501163 12.264023 14.600396 17.761809 22.419488
4.810000 7.000000 0.300000 1.730000 9.894413 10.666363 12.482393 14.895404 18.170528 22.927284
4.820000 7.000000 0.300000 1.730000 9.711268 10.463271 12.230425 14.575516 17.770033 22.650967
4.830000 7.000000 0.300000 1.730000 9.679700 10.438736 12.224578 14.592854 17.787603 22.414117
4.840000 7.000000 0.300000 1.730000 9.656671 10.412238 12.192844 14.561875 17.792764 22.662719
4.850000 7.000000 0.300000 1.730000 9.698730 10.461997 12.266249 14.681273 17.982736 22.857836
4.860000 7.000000 0.300000 1.730000 9.566829 10.317825 12.091877 14.468119 17.751515 22.791213
4.870000 7.000000 0.300000 1.730000 9.577104 10.336178 12.125250 14.503290 17.719878 22.418620
4.880000 7.000000 0.300000 1.730000 9.664937 10.430734 12.235398 14.626311 17.842533 22.543824
4.890000 7.000000 0.300000 1.730000 9.596893 10.355701 12.145970 14.539253 17.824496 22.753296
4.900000 7.000000 0.300000 1.730000 9.567439 10.324670 12.114626 14.507808 17.770269 22.504106
4.910000 7.000000 0.300000 1.730000 9.595900 10.356361 12.151680 14.555119 17.873266 22.938306
4.920000 7.000000 0.300000 1.730000 9.343119 10.079960 11.816154 14.125331 17.262916 21.921461
4.930000 7.000000 0.300000 1.730000 9.403288 10.156971 11.941970 14.334690 17.594221 22.357088
4.940000 7.000000 0.300000 1.730000 9.471957 10.226498 12.008584 14.390219 17.644107 22.519454
4.950000 7.000000 0.300000 1.730000 9.352026 10.093610 11.845645 14.192238 17.418449 22.268128
4.960000 7.000000 0.300000 1.730000 9.330098 10.071635 11.824313 14.167244 17.370487 22.174437
4.970000 7.000000 0.300000 1.730000 9.334927 10.088883 11.874901 14.269757 17.544696 22.449521
4.990000 7.000000 0.300000 1.730000 9.372187 10.130789 11.922518 14.312087 17.561646 22.347044
5.000000 7.000000 0.300000 1.730000 9.238841 9.981542 11.738588 14.096123 17.358610 22.454602
5.010000 7.000000 0.300000 1.730000 9.217078 9.969431 11.756087 14.163446 17.471035 22.335311
5.020000 7.000000 0.300000 1.730000 9.293609 10.051544 11.849533 14.278132 17.667413 22.888690
5.030000 7.000000 0.300000 1.730000 9.203676 9.959154 11.746724 14.132155 17.376996 22.164834
5.040000 7.000000 0.300000 1.730000 9.176288 9.929330 11.719935 14.140871 17.485663 22.427118
5.050000 7.000000 0.300000 1.730000 9.223891 9.984085 11.787867 14.210013 17.538128 22.514682
5.060000 7.000000 0.300000 1.730000 9.156247 9.907998 11.692626 14.098151 17.423241 22.393154
5.070000 7.000000 0.300000 1.730000 9.120174 9.864522 11.630854 14.001773 17.229713 21.924889
5.080000 7.000000 0.300000 1.730000 9.158346 9.928985 11.765777 14.253730 17.698763 22.919290
5.090000 7.000000 0.300000 1.730000 9.177231 9.943518 11.765779 14.221365 17.586786 22.509958
5.110000 7.000000 0.300000 1.730000 9.034339 9.784788 11.565734 13.953524 17.212588 21.975073
5.120000 7.000000 0.300000 1.730000 8.981537 9.738356 11.544900 13.992640 17.375880 22.433590
5.130000 7.000000 0.300000 1.730000 8.925221 9.666937 11.437027 13.844761 17.193443 22.205785
5.140000 7.000000 0.300000 1.730000 8.865753 9.610469 11.389249 13.808279 17.167884 22.210757
5.150000 7.000000 0.300000 1.730000 8.950390 9.711117 11.523789 13.973324 17.357992 22.385746
5.160000 7.000000 0.300000 1.730000 8.905977 9.663276 11.468897 13.912160 17.276451 22.203655
5.170000 7.000000 0.300000 1.730000 8.944113 9.705449 11.520731 13.978810 17.363608 22.330095
5.180000 7.000000 0.300000 1.730000 8.844067 9.597414 11.395691 13.836987 17.210310 22.239784
5.190000 7.000000 0.300000 1.730000 8.829323 9.574002 11.347438 13.743963 17.041737 21.886744
5.200000 7.000000 0.300000 1.730000 8.866414 9.617241 11.408119 13.838809 17.205135 22.270916
5.210000 7.000000 0.300000 1.730000 8.805968 9.559781 11.364484 13.822569 17.231851 22.288741
5.220000 7.000000 0.300000 1.730000 8.746287 9.498893 11.294657 13.723728 17.071664 22.070170
5.230000 7.000000 0.300000 1.730000 8.751109 9.499348 11.287914 13.716731 17.080634 22.122584
5.240000 7.000000 0.300000 1.730000 8.625862 9.362613 11.123027 13.511664 16.812644 21.689733
5.250000 7.000000 0.300000 1.730000 8.670064 9.414963 11.192946 13.603759 16.927940 21.778620
5.260000 7.000000 0.300000 1.730000 8.606325 9.349709 11.131681 13.570617 16.981159 22.124251
5.270000 7.000000 0.300000 1.730000 8.722874 9.478386 11.287045 13.747854 17.147408 22.121278
5.280000 7.000000 0.300000 1.730000 8.527580 9.271636 11.056318 13.498498 16.908386 21.998529
5.290000 7.000000 0.300000 1.730000 8.555682 9.300095 11.082619 13.516039 16.904019 21.912043
5.300000 7.000000 0.300000 1.730000 8.531542 9.284684 11.096076 13.577828 17.046792 22.267716
5.320000 7.000000 0.300000 1.730000 8.418103 9.149907 10.909061 13.327953 16.728860 21.820979
5.330000 7.000000 0.300000 1.730000 8.361292 9.110350 10.916783 13.402947 16.869710 21.923018
5.340000 7.000000 0.300000 1.730000 8.461827 9.201041 10.977054 13.411825 16.820497 21.948666
5.350000 7.000000 0.300000 1.730000 8.243371 8.970959 10.720138 13.114929 16.443780 21.339188
5.360000 7.000000 0.300000 1.730000 8.419382 9.174381 10.994990 13.510644 17.080388 22.497357
5.370000 7.000000 0.300000 1.730000 8.300989 9.039864 10.816890 13.258744 16.688132 21.797546
5.380000 7.000000 0.300000 1.730000 8.308759 9.036901 10.784030 13.172399 16.489932 21.327251
5.390000 7.000000 0.300000 1.730000 8.190182 8.911254 10.643224 13.013583 16.318073 21.267598
5.400000 7.000000 0.300000 1.730000 8.179765 8.905630 10.656292 13.072002 16.470613 21.575962
5.410000 7.000000 0.300000 1.730000 8.069159 8.789728 10.524983 12.908987 16.232728 21.122956
5.420000 7.000000 0.300000 1.730000 8.160019 8.889718 10.650494 13.081210 16.501669 21.583562
5.430000 7.000000 0.300000 1.730000 8.138655 8.862538 10.605664 13.007993 16.388005 21.439153
5.440000 7.000000 0.300000 1.730000 8.060226 8.796379 10.579526 13.058535 16.574568 21.847484
5.450000 7.000000 0.300000 1.730000 8.093957 8.822890 10.579302 12.996142 16.378062 21.401948
5.460000 7.000000 0.300000 1.730000 8.050332 8.779285 10.541399 12.987282 16.463756 21.769287
5.470000 7.000000 0.300000 1.730000 7.993056 8.720300 10.478586 12.914609 16.352442 21.514935
5.480000 7.000000 0.300000 1.730000 7.881744 8.594456 10.316374 12.702806 16.103592 21.404431
5.500000 7.000000 0.300000 1.730000 7.781622 8.486951 10.195054 12.568058 15.927754 20.983111
5.510000 7.000000 0.300000 1.730000 7.786743 8.491267 10.197369 12.574730 15.965714 21.116544
5.520000 7.000000 0.300000 1.730000 7.671668 8.370579 10.062464 12.411342 15.739809 20.781586
5.530000 7.000000 0.300000 1.730000 7.747013 8.455000 10.170043 12.560485 15.978812 21.183348
5.540000 7.000000 0.300000 1.730000 7.732424 8.433776 10.129821 12.483250 15.824679 20.851944
5.550000 7.000000 0.300000 1.730000 7.712208 8.423916 10.152188 12.571720 16.047028 21.429897
5.560000 7.000000 0.300000 1.730000 7.675321 8.380191 10.089898 12.473783 15.873598 21.041271
5.570000 7.000000 0.300000 1.730000 7.549278 8.236776 9.900444 12.214787 15.512614 20.500423
5.580000 7.000000 0.300000 1.730000 7.533164 8.220988 9.886235 12.204327 15.516421 20.619228
5.590000 7.000000 0.300000 1.730000 7.500193 8.185576 9.845062 12.153727 15.448778 20.513444
5.600000 7.000000 0.300000 1.730000 7.546627 8.236163 9.909792 12.249745 15.599104 20.680577
5.610000 7.000000 0.300000 1.730000 7.501460 8.199155 9.894840 12.265851 15.646338 20.711733
5.620000 7.000000 0.300000 1.730000 7.452637 8.146111 9.831173 12.193539 15.593226 20.796067
5.630000 7.000000 0.300000 1.730000 7.386359 8.076982 9.756365 12.108181 15.480964 20.646949
5.640000 7.000000 0.300000 1.730000 7.414180 8.097739 9.757633 12.075828 15.376568 20.353977
5.650000 7.000000 0.300000 1.730000 7.195461 7.854485 9.456354 11.701601 14.916628 19.780295
5.660000 7.000000 0.300000 1.730000 7.218671 7.879862 9.482003 11.711636 14.877717 19.639324
5.670000 7.000000 0.300000 1.730000 7.174198 7.840498 9.458973 11.721848 14.958927 19.840960
5.690000 7.000000 0.300000 1.730000 7.218418 7.892225 9.530993 11.831318 15.151226 20.330377
5.700000 7.000000 0.300000 1.730000 7.176337 7.843611 9.463535 11.726216 14.957275 19.847790
5.710000 7.000000 0.300000 1.730000 7.166185 7.836550 9.465766 11.750452 15.031661 20.029237
5.720000 7.000000 0.300000 1.730000 7.006270 7.652861 9.223448 11.429710 14.622062 19.548218
5.730000 7.000000 0.300000 1.730000 7.028456 7.682025 9.274870 11.520932 14.766450 19.779466
5.740000 7.000000 0.300000 1.730000 6.954153 7.607194 9.198470 11.440720 14.697490 19.826371
5.750000 7.000000 0.300000 1.730000 6.889975 7.528623 9.081781 11.265639 14.422073 19.317813
5.760000 7.000000 0.300000 1.730000 7.004413 7.658673 9.250880 11.489416 14.717063 19.620211
5.770000 7.000000 0.300000 1.730000 6.881108 7.524572 9.088338 11.278196 14.422417 19.247788
