s,time_s,node_a_baseline_J,node_b_baseline_J,partition_shape_f,node_a_redistributed_J,node_b_redistributed_J,baseline_pointwise_total_J,redistributed_pointwise_total_J
0.8320000000000001,531284382096819.25,1.1063722065457748e+48,1.0639227224240799e+48,0.13977599999999996,1.1653080553590315e+48,1.0049868736108232e+48,2.1702949289698548e+48,2.1702949289698548e+48
0.833,531922945056070.2,1.1063844868590281e+48,1.063934513614989e+48,0.139111,1.1650399417601624e+48,1.0052790587138546e+48,2.170319000474017e+48,2.170319000474017e+48
0.834,532561508015321.1,1.1063967671722814e+48,1.0639463048058978e+48,0.138444,1.1647709848713321e+48,1.005572087106847e+48,2.1703430719781793e+48,2.1703430719781793e+48
0.835,533200070974572.1,1.1064090474855348e+48,1.0639580959968068e+48,0.13777500000000004,1.1645011846925406e+48,1.005865958789801e+48,2.1703671434823416e+48,2.1703671434823416e+48
0.836,533838633933823.1,1.1064213277987882e+48,1.0639698871877157e+48,0.13710400000000003,1.1642305412237879e+48,1.0061606737627161e+48,2.1703912149865038e+48,2.1703912149865038e+48
0.837,534477196893074.1,1.1064336081120415e+48,1.0639816783786247e+48,0.13643100000000002,1.1639590544650737e+48,1.0064562320255925e+48,2.170415286490666e+48,2.170415286490666e+48
0.838,535115759852325.1,1.1064458884252946e+48,1.0639934695695336e+48,0.13575600000000002,1.163686724416398e+48,1.0067526335784302e+48,2.1704393579948283e+48,2.1704393579948283e+48
0.839,535754322811576.06,1.106458168738548e+48,1.0640052607604426e+48,0.13507900000000003,1.1634135510777616e+48,1.007049878421229e+48,2.1704634294989905e+48,2.1704634294989905e+48
0.84,536392885770827.06,1.1064704490518013e+48,1.0640170519513516e+48,0.13440000000000002,1.1631395344491636e+48,1.0073479665539893e+48,2.1704875010031528e+48,2.1704875010031528e+48
0.841,537031448730078.06,1.1064827293650548e+48,1.0640288431422605e+48,0.13371900000000003,1.1628646745306044e+48,1.0076468979767109e+48,2.1705115725073153e+48,2.1705115725073153e+48
0.842,537670011689329.06,1.106495009678308e+48,1.0640406343331693e+48,0.13303600000000002,1.162588971322084e+48,1.0079466726893934e+48,2.1705356440114772e+48,2.1705356440114772e+48
0.843,538308574648580.0,1.1065072899915615e+48,1.0640524255240783e+48,0.13235100000000002,1.1623124248236024e+48,1.0082472906920374e+48,2.1705597155156398e+48,2.1705597155156398e+48
0.844,538947137607831.0,1.1065195703048146e+48,1.0640642167149873e+48,0.13166400000000003,1.1620350350351592e+48,1.0085487519846427e+48,2.1705837870198017e+48,2.1705837870198017e+48
0.845,539585700567082.0,1.1065318506180679e+48,1.0640760079058962e+48,0.130975,1.1617568019567547e+48,1.0088510565672094e+48,2.170607858523964e+48,2.170607858523964e+48
0.846,540224263526333.0,1.1065441309313213e+48,1.0640877990968052e+48,0.130284,1.1614777255883894e+48,1.0091542044397371e+48,2.1706319300281265e+48,2.1706319300281265e+48
0.847,540862826485583.94,1.1065564112445746e+48,1.0640995902877142e+48,0.129591,1.1611978059300625e+48,1.0094581956022262e+48,2.1706560015322888e+48,2.1706560015322888e+48
0.848,541501389444834.94,1.106568691557828e+48,1.0641113814786231e+48,0.128896,1.1609170429817744e+48,1.0097630300546767e+48,2.1706800730364513e+48,2.1706800730364513e+48
0.849,542139952404085.94,1.1065809718710813e+48,1.064123172669532e+48,0.128199,1.1606354367435251e+48,1.0100687077970881e+48,2.1707041445406132e+48,2.1707041445406132e+48
0.85,542778515363336.94,1.1065932521843346e+48,1.0641349638604409e+48,0.1275,1.1603529872153144e+48,1.0103752288294611e+48,2.1707282160447755e+48,2.1707282160447755e+48
0.851,543417078322587.9,1.1066055324975878e+48,1.0641467550513499e+48,0.12679900000000002,1.1600696943971424e+48,1.0106825931517953e+48,2.1707522875489377e+48,2.1707522875489377e+48
0.852,544055641281838.9,1.1066178128108413e+48,1.0641585462422588e+48,0.126096,1.1597855582890093e+48,1.0109908007640908e+48,2.1707763590531003e+48,2.1707763590531003e+48
0.853,544694204241089.9,1.1066300931240946e+48,1.0641703374331678e+48,0.125391,1.1595005788909149e+48,1.0112998516663475e+48,2.1708004305572625e+48,2.1708004305572625e+48
0.854,545332767200340.9,1.1066423734373478e+48,1.0641821286240768e+48,0.12468400000000002,1.1592147562028591e+48,1.0116097458585655e+48,2.1708245020614248e+48,2.1708245020614248e+48
0.855,545971330159591.8,1.1066546537506013e+48,1.0641939198149857e+48,0.12397500000000002,1.1589280902248423e+48,1.0119204833407447e+48,2.170848573565587e+48,2.170848573565587e+48
0.856,546609893118842.8,1.1066669340638544e+48,1.0642057110058945e+48,0.12326400000000001,1.1586405809568637e+48,1.0122320641128852e+48,2.170872645069749e+48,2.170872645069749e+48
0.857,547248456078093.8,1.1066792143771078e+48,1.0642175021968035e+48,0.12255100000000001,1.1583522283989243e+48,1.012544488174987e+48,2.1708967165739115e+48,2.1708967165739115e+48
0.858,547887019037344.8,1.1066914946903611e+48,1.0642292933877125e+48,0.12183600000000001,1.1580630325510234e+48,1.0128577555270501e+48,2.1709207880780737e+48,2.1709207880780737e+48
0.859,548525581996595.8,1.1067037750036145e+48,1.0642410845786216e+48,0.121119,1.1577729934131615e+48,1.0131718661690746e+48,2.170944859582236e+48,2.170944859582236e+48
0.86,549164144955846.75,1.1067160553168678e+48,1.0642528757695304e+48,0.12040000000000001,1.157482110985338e+48,1.0134868201010601e+48,2.1709689310863982e+48,2.1709689310863982e+48
0.861,549802707915097.75,1.1067283356301212e+48,1.0642646669604394e+48,0.11967900000000001,1.1571903852675537e+48,1.0138026173230069e+48,2.1709930025905604e+48,2.1709930025905604e+48
0.862,550441270874348.75,1.1067406159433744e+48,1.0642764581513483e+48,0.118956,1.1568978162598075e+48,1.0141192578349152e+48,2.1710170740947227e+48,2.1710170740947227e+48
0.863,551079833833599.75,1.1067528962566278e+48,1.0642882493422571e+48,0.118231,1.1566044039621005e+48,1.0144367416367844e+48,2.171041145598885e+48,2.171041145598885e+48
0.864,551718396792850.7,1.106765176569881e+48,1.0643000405331661e+48,0.11750400000000001,1.156310148374432e+48,1.0147550687286152e+48,2.171065217103047e+48,2.171065217103047e+48
0.865,552356959752101.7,1.1067774568831343e+48,1.064311831724075e+48,0.116775,1.1560150494968023e+48,1.0150742391104071e+48,2.1710892886072094e+48,2.1710892886072094e+48
0.866,552995522711352.7,1.1067897371963878e+48,1.0643236229149842e+48,0.11604400000000001,1.1557191073292114e+48,1.0153942527821605e+48,2.171113360111372e+48,2.171113360111372e+48
0.867,553634085670603.7,1.1068020175096409e+48,1.064335414105893e+48,0.11531100000000001,1.1554223218716591e+48,1.0157151097438748e+48,2.171137431615534e+48,2.171137431615534e+48
0.868,554272648629854.6,1.1068142978228943e+48,1.064347205296802e+48,0.11457600000000001,1.1551246931241457e+48,1.0160368099955506e+48,2.171161503119696e+48,2.171161503119696e+48
0.869,554911211589105.6,1.1068265781361476e+48,1.0643589964877109e+48,0.11383900000000001,1.1548262210866709e+48,1.0163593535371877e+48,2.1711855746238584e+48,2.1711855746238584e+48
0.87,555549774548356.6,1.106838858449401e+48,1.0643707876786197e+48,0.1131,1.1545269057592348e+48,1.016682740368786e+48,2.1712096461280206e+48,2.1712096461280206e+48
0.871,556188337507607.6,1.1068511387626543e+48,1.0643825788695287e+48,0.112359,1.1542267471418376e+48,1.0170069704903454e+48,2.171233717632183e+48,2.171233717632183e+48
0.872,556826900466858.56,1.1068634190759078e+48,1.0643943700604377e+48,0.111616,1.1539257452344791e+48,1.0173320439018663e+48,2.1712577891363454e+48,2.1712577891363454e+48
0.873,557465463426109.56,1.1068756993891609e+48,1.0644061612513468e+48,0.110871,1.153623900037159e+48,1.0176579606033486e+48,2.1712818606405076e+48,2.1712818606405076e+48
0.874,558104026385360.56,1.1068879797024143e+48,1.0644179524422556e+48,0.110124,1.153321211549878e+48,1.017984720594792e+48,2.17130593214467e+48,2.17130593214467e+48
0.875,558742589344611.56,1.1069002600156676e+48,1.0644297436331645e+48,0.109375,1.1530176797726355e+48,1.0183123238761966e+48,2.171330003648832e+48,2.171330003648832e+48
0.876,559381152303862.56,1.1069125403289209e+48,1.0644415348240735e+48,0.108624,1.1527133047054318e+48,1.0186407704475626e+48,2.1713540751529944e+48,2.1713540751529944e+48
0.877,560019715263113.5,1.1069248206421743e+48,1.0644533260149823e+48,0.107871,1.152408086348267e+48,1.0189700603088896e+48,2.1713781466571566e+48,2.1713781466571566e+48
0.878,560658278222364.5,1.1069371009554276e+48,1.0644651172058913e+48,0.107116,1.1521020247011408e+48,1.019300193460178e+48,2.171402218161319e+48,2.171402218161319e+48
0.879,561296841181615.5,1.1069493812686808e+48,1.0644769083968002e+48,0.106359,1.1517951197640533e+48,1.0196311699014278e+48,2.171426289665481e+48,2.171426289665481e+48
0.88,561935404140866.5,1.1069616615819341e+48,1.0644886995877094e+48,0.1056,1.1514873715370045e+48,1.019962989632639e+48,2.1714503611696436e+48,2.1714503611696436e+48
0.881,562573967100117.44,1.1069739418951876e+48,1.0645004907786182e+48,0.104839,1.1511787800199945e+48,1.0202956526538112e+48,2.171474432673806e+48,2.171474432673806e+48
0.882,563212530059368.5,1.1069862222084408e+48,1.0645122819695271e+48,0.104076,1.1508693452130231e+48,1.0206291589649448e+48,2.171498504177968e+48,2.171498504177968e+48
0.883,563851093018619.4,1.1069985025216943e+48,1.0645240731604361e+48,0.103311,1.1505590671160907e+48,1.0209635085660397e+48,2.1715225756821304e+48,2.1715225756821304e+48
0.884,564489655977870.4,1.1070107828349475e+48,1.0645358643513449e+48,0.102544,1.1502479457291969e+48,1.0212987014570956e+48,2.1715466471862926e+48,2.1715466471862926e+48
0.885,565128218937121.4,1.1070230631482008e+48,1.0645476555422539e+48,0.10177499999999999,1.1499359810523418e+48,1.0216347376381129e+48,2.171570718690455e+48,2.171570718690455e+48
0.886,565766781896372.4,1.1070353434614541e+48,1.0645594467331628e+48,0.101004,1.1496231730855253e+48,1.0219716171090916e+48,2.171594790194617e+48,2.171594790194617e+48
0.887,566405344855623.4,1.1070476237747074e+48,1.064571237924072e+48,0.10023099999999999,1.1493095218287477e+48,1.0223093398700317e+48,2.1716188616987793e+48,2.1716188616987793e+48
0.888,567043907814874.4,1.1070599040879608e+48,1.0645830291149808e+48,0.09945599999999999,1.148995027282009e+48,1.0226479059209326e+48,2.1716429332029416e+48,2.1716429332029416e+48
0.889,567682470774125.4,1.107072184401214e+48,1.0645948203058897e+48,0.09867899999999999,1.1486796894453086e+48,1.0229873152617952e+48,2.1716670047071038e+48,2.1716670047071038e+48
0.89,568321033733376.4,1.1070844647144675e+48,1.0646066114967987e+48,0.09789999999999999,1.1483635083186473e+48,1.0233275678926189e+48,2.171691076211266e+48,2.171691076211266e+48
0.891,568959596692627.2,1.1070967450277206e+48,1.0646184026877075e+48,0.09711899999999998,1.1480464839020244e+48,1.0236686638134037e+48,2.1717151477154283e+48,2.1717151477154283e+48
0.892,569598159651878.2,1.107109025340974e+48,1.0646301938786165e+48,0.09633599999999999,1.1477286161954404e+48,1.0240106030241501e+48,2.1717392192195905e+48,2.1717392192195905e+48
0.893,570236722611129.2,1.1071213056542273e+48,1.0646419850695254e+48,0.09555099999999998,1.1474099051988952e+48,1.0243533855248575e+48,2.1717632907237528e+48,2.1717632907237528e+48
0.894,570875285570380.2,1.1071335859674808e+48,1.0646537762604346e+48,0.09476399999999999,1.1470903509123888e+48,1.0246970113155265e+48,2.1717873622279153e+48,2.1717873622279153e+48
0.895,571513848529631.2,1.107145866280734e+48,1.0646655674513434e+48,0.09397499999999999,1.1467699533359209e+48,1.0250414803961565e+48,2.1718114337320772e+48,2.1718114337320772e+48
0.896,572152411488882.2,1.1071581465939873e+48,1.0646773586422523e+48,0.09318399999999999,1.1464487124694918e+48,1.0253867927667478e+48,2.1718355052362395e+48,2.1718355052362395e+48
0.897,572790974448133.2,1.1071704269072406e+48,1.0646891498331613e+48,0.09239099999999999,1.1461266283131014e+48,1.0257329484273005e+48,2.1718595767404017e+48,2.1718595767404017e+48
0.898,573429537407384.2,1.1071827072204939e+48,1.0647009410240703e+48,0.09159599999999998,1.1458037008667498e+48,1.0260799473778143e+48,2.171883648244564e+48,2.171883648244564e+48
0.899,574068100366635.2,1.1071949875337473e+48,1.064712732214979e+48,0.09079899999999998,1.145479930130437e+48,1.0264277896182895e+48,2.1719077197487262e+48,2.1719077197487262e+48
0.9,574706663325886.1,1.1072072678470006e+48,1.064724523405888e+48,0.08999999999999998,1.1451553161041628e+48,1.0267764751487258e+48,2.1719317912528884e+48,2.1719317912528884e+48
0.901,575345226285137.1,1.107219548160254e+48,1.0647363145967972e+48,0.08919899999999999,1.1448298587879275e+48,1.0271260039691237e+48,2.1719558627570513e+48,2.1719558627570513e+48
0.902,575983789244388.1,1.1072318284735073e+48,1.064748105787706e+48,0.08839599999999997,1.1445035581817308e+48,1.0274763760794824e+48,2.1719799342612133e+48,2.1719799342612133e+48
0.903,576622352203639.1,1.1072441087867606e+48,1.064759896978615e+48,0.08759099999999997,1.1441764142855727e+48,1.0278275914798028e+48,2.1720040057653755e+48,2.1720040057653755e+48
0.904,577260915162890.1,1.1072563891000138e+48,1.0647716881695239e+48,0.08678399999999997,1.1438484270994534e+48,1.0281796501700843e+48,2.1720280772695377e+48,2.1720280772695377e+48
0.905,577899478122141.1,1.1072686694132673e+48,1.0647834793604329e+48,0.08597499999999998,1.143519596623373e+48,1.0285325521503271e+48,2.1720521487737003e+48,2.1720521487737003e+48
0.906,578538041081392.1,1.1072809497265206e+48,1.0647952705513417e+48,0.08516399999999998,1.1431899228573313e+48,1.028886297420531e+48,2.1720762202778622e+48,2.1720762202778622e+48
0.907,579176604040643.1,1.1072932300397738e+48,1.0648070617422506e+48,0.08435099999999998,1.1428594058013281e+48,1.0292408859806963e+48,2.1721002917820245e+48,2.1721002917820245e+48
0.908,579815166999894.0,1.1073055103530271e+48,1.0648188529331597e+48,0.08353599999999997,1.1425280454553637e+48,1.0295963178308231e+48,2.172124363286187e+48,2.172124363286187e+48
0.909,580453729959145.0,1.1073177906662804e+48,1.0648306441240686e+48,0.08271899999999997,1.1421958418194381e+48,1.0299525929709108e+48,2.172148434790349e+48,2.172148434790349e+48
0.91,581092292918396.0,1.1073300709795338e+48,1.0648424353149775e+48,0.08189999999999997,1.1418627948935515e+48,1.0303097114009599e+48,2.1721725062945115e+48,2.1721725062945115e+48
0.911,581730855877647.0,1.1073423512927871e+48,1.0648542265058865e+48,0.08107899999999997,1.1415289046777032e+48,1.0306676731209703e+48,2.1721965777986737e+48,2.1721965777986737e+48
0.912,582369418836898.0,1.1073546316060405e+48,1.0648660176967954e+48,0.08025599999999997,1.141194171171894e+48,1.031026478130942e+48,2.172220649302836e+48,2.172220649302836e+48
0.913,583007981796149.0,1.1073669119192938e+48,1.0648778088877044e+48,0.07943099999999997,1.1408585943761233e+48,1.031386126430875e+48,2.1722447208069982e+48,2.1722447208069982e+48
0.914,583646544755400.0,1.107379192232547e+48,1.0648896000786132e+48,0.07860399999999997,1.140522174290391e+48,1.031746618020769e+48,2.17226879231116e+48,2.17226879231116e+48
0.915,584285107714651.0,1.1073914725458004e+48,1.0649013912695223e+48,0.07777499999999997,1.140184910914698e+48,1.0321079529006247e+48,2.1722928638153227e+48,2.1722928638153227e+48
0.916,584923670673902.0,1.1074037528590538e+48,1.0649131824604313e+48,0.07694399999999997,1.1398468042490436e+48,1.0324701310704415e+48,2.172316935319485e+48,2.172316935319485e+48
0.917,585562233633152.9,1.107416033172307e+48,1.0649249736513401e+48,0.07611099999999997,1.1395078542934279e+48,1.0328331525302193e+48,2.1723410068236472e+48,2.1723410068236472e+48
0.918,586200796592403.9,1.1074283134855603e+48,1.064936764842249e+48,0.07527599999999997,1.1391680610478508e+48,1.0331970172799587e+48,2.1723650783278094e+48,2.1723650783278094e+48
0.919,586839359551654.9,1.1074405937988138e+48,1.064948556033158e+48,0.07443899999999996,1.1388274245123126e+48,1.0335617253196592e+48,2.1723891498319717e+48,2.1723891498319717e+48
0.92,587477922510905.9,1.1074528741120669e+48,1.064960347224067e+48,0.07359999999999997,1.1384859446868128e+48,1.033927276649321e+48,2.172413221336134e+48,2.172413221336134e+48
0.921,588116485470156.9,1.1074651544253203e+48,1.0649721384149758e+48,0.07275899999999996,1.1381436215713522e+48,1.034293671268944e+48,2.172437292840296e+48,2.172437292840296e+48
0.922,588755048429407.9,1.1074774347385736e+48,1.064983929605885e+48,0.07191599999999997,1.13780045516593e+48,1.0346609091785285e+48,2.1724613643444584e+48,2.1724613643444584e+48
0.923,589393611388658.9,1.107489715051827e+48,1.0649957207967939e+48,0.07107099999999997,1.1374564454705468e+48,1.0350289903780742e+48,2.172485435848621e+48,2.172485435848621e+48
0.924,590032174347909.9,1.1075019953650803e+48,1.0650075119877027e+48,0.07022399999999997,1.1371115924852021e+48,1.0353979148675809e+48,2.172509507352783e+48,2.172509507352783e+48
0.925,590670737307160.8,1.1075142756783338e+48,1.0650193031786117e+48,0.06937499999999996,1.1367658962098963e+48,1.0357676826470491e+48,2.1725335788569454e+48,2.1725335788569454e+48
0.926,591309300266411.8,1.1075265559915869e+48,1.0650310943695206e+48,0.06852399999999996,1.1364193566446289e+48,1.0361382937164786e+48,2.1725576503611073e+48,2.1725576503611073e+48
0.927,591947863225662.8,1.1075388363048401e+48,1.0650428855604296e+48,0.06767099999999997,1.1360719737894004e+48,1.0365097480758693e+48,2.1725817218652696e+48,2.1725817218652696e+48
0.928,592586426184913.8,1.1075511166180936e+48,1.0650546767513384e+48,0.06681599999999996,1.1357237476442109e+48,1.0368820457252213e+48,2.1726057933694318e+48,2.172605793369432e+48
0.929,593224989144164.8,1.1075633969313469e+48,1.0650664679422475e+48,0.06595899999999996,1.1353746782090598e+48,1.0372551866645346e+48,2.1726298648735944e+48,2.1726298648735944e+48
0.93,593863552103415.8,1.1075756772446003e+48,1.0650782591331565e+48,0.06509999999999996,1.1350247654839476e+48,1.0376291708938091e+48,2.172653936377757e+48,2.172653936377757e+48
0.931,594502115062666.8,1.1075879575578536e+48,1.0650900503240653e+48,0.06423899999999996,1.1346740094688741e+48,1.0380039984130448e+48,2.172678007881919e+48,2.172678007881919e+48
0.932,595140678021917.8,1.1076002378711068e+48,1.0651018415149743e+48,0.06337599999999996,1.1343224101638392e+48,1.038379669222242e+48,2.172702079386081e+48,2.172702079386081e+48
0.933,595779240981168.8,1.1076125181843601e+48,1.0651136327058832e+48,0.06251099999999996,1.133969967568843e+48,1.0387561833214003e+48,2.1727261508902433e+48,2.1727261508902433e+48
0.934,596417803940419.6,1.1076247984976136e+48,1.0651254238967922e+48,0.061643999999999956,1.1336166816838858e+48,1.03913354071052e+48,2.172750222394406e+48,2.172750222394406e+48
0.935,597056366899670.6,1.1076370788108668e+48,1.065137215087701e+48,0.060774999999999954,1.1332625525089672e+48,1.0395117413896006e+48,2.1727742938985678e+48,2.1727742938985678e+48
0.936,597694929858921.6,1.1076493591241201e+48,1.0651490062786101e+48,0.05990399999999995,1.1329075800440872e+48,1.039890785358643e+48,2.1727983654027304e+48,2.1727983654027304e+48
0.937,598333492818172.6,1.1076616394373735e+48,1.0651607974695191e+48,0.05903099999999995,1.1325517642892462e+48,1.0402706726176464e+48,2.1728224369068926e+48,2.1728224369068926e+48
0.9380000000000001,598972055777423.6,1.1076739197506267e+48,1.065172588660428e+48,0.05815599999999995,1.1321951052444436e+48,1.0406514031666111e+48,2.172846508411055e+48,2.172846508411055e+48
0.9390000000000001,599610618736674.6,1.1076862000638801e+48,1.0651843798513369e+48,0.05727899999999995,1.1318376029096801e+48,1.0410329770055369e+48,2.172870579915217e+48,2.172870579915217e+48
0.9400000000000001,600249181695925.6,1.1076984803771334e+48,1.0651961710422458e+48,0.05639999999999995,1.131479257284955e+48,1.0414153941344242e+48,2.1728946514193793e+48,2.1728946514193793e+48
0.9410000000000001,600887744655176.6,1.1077107606903868e+48,1.0652079622331548e+48,0.05551899999999995,1.131120068370269e+48,1.0417986545532727e+48,2.1729187229235416e+48,2.1729187229235416e+48
0.9420000000000001,601526307614427.5,1.10772304100364e+48,1.0652197534240636e+48,0.05463599999999995,1.1307600361656213e+48,1.0421827582620824e+48,2.1729427944277038e+48,2.1729427944277038e+48
0.9430000000000001,602164870573678.5,1.1077353213168935e+48,1.0652315446149727e+48,0.053750999999999945,1.1303991606710127e+48,1.0425677052608535e+48,2.172966865931866e+48,2.172966865931866e+48
0.9440000000000001,602803433532929.5,1.1077476016301466e+48,1.0652433358058817e+48,0.052863999999999946,1.1300374418864424e+48,1.0429534955495859e+48,2.1729909374360283e+48,2.1729909374360283e+48
0.9450000000000001,603441996492180.5,1.1077598819433999e+48,1.0652551269967906e+48,0.051974999999999945,1.129674879811911e+48,1.0433401291282795e+48,2.1730150089401905e+48,2.1730150089401905e+48
0.9460000000000001,604080559451431.5,1.1077721622566533e+48,1.0652669181876994e+48,0.05108399999999994,1.1293114744474185e+48,1.0437276059969343e+48,2.1730390804443528e+48,2.1730390804443528e+48
0.9470000000000001,604719122410682.5,1.1077844425699066e+48,1.0652787093786084e+48,0.050190999999999944,1.1289472257929647e+48,1.0441159261555503e+48,2.173063151948515e+48,2.173063151948515e+48
0.9480000000000001,605357685369933.5,1.10779672288316e+48,1.0652905005695174e+48,0.049295999999999944,1.1285821338485497e+48,1.0445050896041277e+48,2.1730872234526773e+48,2.1730872234526773e+48
0.9490000000000001,605996248329184.5,1.1078090031964132e+48,1.0653022917604262e+48,0.04839899999999994,1.1282161986141731e+48,1.0448950963426662e+48,2.1731112949568395e+48,2.1731112949568395e+48
0.9500000000000001,606634811288435.4,1.1078212835096666e+48,1.0653140829513353e+48,0.04749999999999994,1.1278494200898355e+48,1.0452859463711664e+48,2.1731353664610017e+48,2.1731353664610017e+48
0.9510000000000001,607273374247686.4,1.1078335638229199e+48,1.0653258741422443e+48,0.04659899999999994,1.1274817982755365e+48,1.0456776396896276e+48,2.173159437965164e+48,2.173159437965164e+48
0.9520000000000001,607911937206937.4,1.1078458441361733e+48,1.0653376653331532e+48,0.04569599999999994,1.1271133331712764e+48,1.0460701762980501e+48,2.1731835094693266e+48,2.1731835094693266e+48
0.9530000000000001,608550500166188.4,1.1078581244494266e+48,1.065349456524062e+48,0.044790999999999935,1.126744024777055e+48,1.0464635561964337e+48,2.1732075809734885e+48,2.1732075809734885e+48
0.9540000000000001,609189063125439.4,1.10787040476268e+48,1.065361247714971e+48,0.04388399999999994,1.1263738730928723e+48,1.0468577793847788e+48,2.173231652477651e+48,2.173231652477651e+48
0.9550000000000001,609827626084690.4,1.1078826850759331e+48,1.06537303890588e+48,0.04297499999999994,1.126002878118728e+48,1.0472528458630851e+48,2.173255723981813e+48,2.173255723981813e+48
0.9560000000000001,610466189043941.4,1.1078949653891864e+48,1.0653848300967888e+48,0.042063999999999935,1.1256310398546227e+48,1.0476487556313525e+48,2.1732797954859752e+48,2.1732797954859752e+48
0.9570000000000001,611104752003192.4,1.1079072457024398e+48,1.0653966212876979e+48,0.04115099999999993,1.1252583583005564e+48,1.0480455086895814e+48,2.1733038669901378e+48,2.1733038669901378e+48
0.9580000000000001,611743314962443.4,1.1079195260156931e+48,1.0654084124786069e+48,0.04023599999999993,1.1248848334565284e+48,1.0484431050377716e+48,2.1733279384943e+48,2.1733279384943e+48
0.9590000000000001,612381877921694.2,1.1079318063289466e+48,1.0654202036695158e+48,0.03931899999999993,1.1245104653225395e+48,1.048841544675923e+48,2.1733520099984626e+48,2.1733520099984626e+48
0.96,613020440880945.2,1.1079440866421998e+48,1.0654319948604246e+48,0.03840000000000003,1.1241352538985891e+48,1.0492408276040354e+48,2.1733760815026245e+48,2.1733760815026245e+48
0.961,613659003840196.2,1.1079563669554531e+48,1.0654437860513336e+48,0.03747900000000003,1.1237591991846773e+48,1.0496409538221094e+48,2.1734001530067867e+48,2.1734001530067867e+48
0.962,614297566799447.2,1.1079686472687064e+48,1.0654555772422427e+48,0.03655600000000003,1.1233823011808044e+48,1.0500419233301448e+48,2.1734242245109493e+48,2.1734242245109493e+48
0.963,614936129758698.1,1.1079809275819597e+48,1.0654673684331515e+48,0.03563100000000003,1.1230045598869701e+48,1.050443736128141e+48,2.1734482960151112e+48,2.1734482960151112e+48
0.964,615574692717949.1,1.1079932078952131e+48,1.0654791596240605e+48,0.034704000000000026,1.1226259753031749e+48,1.0508463922160987e+48,2.1734723675192738e+48,2.1734723675192738e+48
0.965,616213255677200.1,1.1080054882084664e+48,1.0654909508149695e+48,0.03377500000000003,1.122246547429418e+48,1.0512498915940178e+48,2.173496439023436e+48,2.173496439023436e+48
0.966,616851818636451.1,1.1080177685217198e+48,1.0655027420058783e+48,0.032844000000000026,1.1218662762657002e+48,1.0516542342618979e+48,2.1735205105275982e+48,2.1735205105275982e+48
0.967,617490381595702.1,1.1080300488349731e+48,1.0655145331967872e+48,0.03191100000000003,1.1214851618120209e+48,1.0520594202197394e+48,2.1735445820317605e+48,2.1735445820317605e+48
0.968,618128944554953.1,1.1080423291482264e+48,1.0655263243876962e+48,0.030976000000000028,1.1211032040683804e+48,1.0524654494675421e+48,2.1735686535359227e+48,2.1735686535359227e+48
0.969,618767507514204.1,1.1080546094614796e+48,1.0655381155786053e+48,0.030039000000000027,1.1207204030347785e+48,1.0528723220053064e+48,2.173592725040085e+48,2.173592725040085e+48
0.97,619406070473455.1,1.1080668897747329e+48,1.0655499067695141e+48,0.029100000000000025,1.1203367587112154e+48,1.0532800378330316e+48,2.1736167965442472e+48,2.1736167965442472e+48
0.971,620044633432706.0,1.1080791700879863e+48,1.0655616979604231e+48,0.028159000000000024,1.1199522710976911e+48,1.0536885969507183e+48,2.1736408680484094e+48,2.1736408680484094e+48
0.972,620683196391957.0,1.1080914504012396e+48,1.065573489151332e+48,0.027216000000000025,1.1195669401942055e+48,1.0540979993583661e+48,2.1736649395525717e+48,2.1736649395525717e+48
0.973,621321759351208.0,1.108103730714493e+48,1.065585280342241e+48,0.026271000000000023,1.1191807660007587e+48,1.0545082450559753e+48,2.173689011056734e+48,2.173689011056734e+48
0.974,621960322310459.0,1.1081160110277462e+48,1.0655970715331498e+48,0.025324000000000024,1.1187937485173504e+48,1.0549193340435456e+48,2.173713082560896e+48,2.173713082560896e+48
0.975,622598885269710.0,1.1081282913409996e+48,1.0656088627240588e+48,0.02437500000000002,1.118405887743981e+48,1.0553312663210774e+48,2.1737371540650584e+48,2.1737371540650584e+48
0.976,623237448228961.0,1.1081405716542529e+48,1.0656206539149679e+48,0.02342400000000002,1.1180171836806502e+48,1.0557440418885706e+48,2.1737612255692206e+48,2.1737612255692206e+48
0.977,623876011188212.0,1.1081528519675063e+48,1.0656324451058767e+48,0.02247100000000002,1.1176276363273584e+48,1.0561576607460247e+48,2.173785297073383e+48,2.173785297073383e+48
0.978,624514574147463.0,1.1081651322807596e+48,1.0656442362967857e+48,0.021516000000000018,1.1172372456841051e+48,1.0565721228934401e+48,2.173809368577545e+48,2.173809368577545e+48
0.979,625153137106713.9,1.108177412594013e+48,1.0656560274876946e+48,0.020559000000000018,1.1168460117508909e+48,1.0569874283308168e+48,2.1738334400817077e+48,2.1738334400817077e+48
0.98,625791700065964.9,1.1081896929072661e+48,1.0656678186786036e+48,0.019600000000000017,1.1164539345277148e+48,1.0574035770581549e+48,2.1738575115858696e+48,2.1738575115858696e+48
0.981,626430263025215.9,1.1082019732205194e+48,1.0656796098695124e+48,0.018639000000000017,1.1160610140145778e+48,1.057820569075454e+48,2.1738815830900318e+48,2.1738815830900318e+48
0.982,627068825984466.9,1.1082142535337729e+48,1.0656914010604214e+48,0.017676000000000015,1.1156672502114795e+48,1.0582384043827148e+48,2.173905654594194e+48,2.173905654594194e+48
