shape_lane,interval_index,substep,z_mid,macro_index,mass_relative_residual,ionization_absolute_residual,temperature_relative_residual,J_G1_relative_residual,J_G2a_relative_residual,kappa_G1_relative_residual,kappa_G2a_relative_residual,capacity_violation_max,capacity_slack_min,transfer_relative_residual,kkt_stationarity_max,kkt_complementarity_max,active_capacity_nodes
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,5,0.0,0.0,4.991918089654896e-16,2.570733006509914e-15,2.708097278044801e-15,5.293955920339377e-23,1.1911400820763599e-22,1.9807040628566084e+28,-1.9807040628566084e+28,2.0560082131463564e-16,8.881784197001252e-16,5.584146037432505e-18,1408
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,6,1.4460025021492013e-16,1.1102230246251565e-16,0.0,7.45429497664312e-15,5.895312921653692e-15,5.2909066017292616e-17,1.1709383462843448e-17,3.2451855365842673e+32,-3.2451855365842673e+32,1.7027751735211708e-16,8.881784197001252e-16,5.9776668010047446e-18,1399
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,7,1.9923929529577976e-16,1.1102230246251565e-16,0.0,9.154730486432857e-15,2.960260934120876e-15,4.0766001685454967e-17,7.806255641895632e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.1730952232629733e-16,8.881784197001252e-16,5.267365610908129e-18,1402
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,8,1.1138677680875058e-16,0.0,1.247979522413724e-16,2.70257960577713e-15,6.409891048010061e-16,3.903127820947816e-18,9.75781955236954e-19,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,7.939299594512337e-18,1403
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,9,0.0,1.1102230246251565e-16,2.495959044827448e-16,9.476864409495557e-16,1.282194312991703e-15,2.168404344971009e-19,5.421010862427522e-19,4.056481920730334e+31,-4.056481920730334e+31,0.0,8.881784197001252e-16,5.05580272546306e-18,1403
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,10,1.5828631432699673e-16,1.1102230246251565e-16,1.247979522413724e-16,1.2251670097764188e-15,5.42003934303116e-16,1.0842021724855044e-19,1.0164395367051604e-20,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,8.299797813670682e-18,1403
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,11,1.93475180875829e-16,0.0,1.247979522413724e-16,1.488852239581586e-15,1.5300989072163337e-15,1.6517142471458857e-20,2.117582368135751e-22,1.5845632502852868e+29,-1.5845632502852868e+29,1.1391568624474167e-16,8.881784197001252e-16,5.0345778670589455e-18,1403
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,12,1.8339640077834116e-16,1.1102230246251565e-16,0.0,1.0264013706194939e-15,7.165014663480826e-16,2.6020852139652106e-18,4.336808689942018e-19,1.6225927682921336e+32,-1.6225927682921336e+32,2.159628615402466e-16,8.881784197001252e-16,7.436092878879243e-18,1393
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,13,0.0,1.1102230246251565e-16,0.0,8.387594276017347e-16,1.6343670193828076e-15,2.168404344971009e-18,1.0842021724855044e-19,6.084722881095501e+31,-6.084722881095501e+31,1.3801530951298598e-16,8.881784197001252e-16,6.973157985318164e-18,1393
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,14,0.0,1.1102230246251565e-16,0.0,2.817722426116761e-15,2.243444684304062e-15,4.336808689942018e-19,9.75781955236954e-19,2.028240960365167e+31,-2.028240960365167e+31,1.234926088381418e-16,8.881784197001252e-16,5.493855202113426e-18,1391
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,15,1.2698711667469589e-16,1.1102230246251565e-16,2.495959044827448e-16,1.3387846407006836e-15,1.2819336693339028e-15,9.75781955236954e-19,4.607859233063394e-19,2.028240960365167e+31,-2.028240960365167e+31,0.0,8.881784197001252e-16,5.71186601984336e-18,1393
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,16,1.5899500435951874e-16,1.1102230246251565e-16,2.495959044827448e-16,2.3409716881043013e-15,3.8880092737152524e-15,4.743384504624082e-20,1.3552527156068805e-20,1.2676506002282294e+30,-1.2676506002282294e+30,0.0,8.881784197001252e-16,4.275528480114784e-18,1393
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5.85,17,1.8670472974847468e-16,1.1102230246251565e-16,4.991918089654896e-16,9.702224182756218e-16,5.435221256837443e-15,2.329340604949326e-21,1.4823076576950256e-21,3.961408125713217e+28,-3.961408125713217e+28,0.0,8.881784197001252e-16,4.203599831623737e-18,1393
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,0,0.0,0.0,2.5297945640865075e-16,9.709539783438682e-16,2.0599807226982308e-15,1.734723475976807e-18,2.168404344971009e-18,8.112963841460668e+31,-8.112963841460668e+31,1.8446468365948611e-16,8.881784197001252e-16,5.074901087272621e-18,1350
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,1,1.9416551945311708e-16,1.1102230246251565e-16,2.5297945640865075e-16,8.61558866008813e-16,9.778866912897827e-16,2.168404344971009e-18,2.168404344971009e-19,4.056481920730334e+31,-4.056481920730334e+31,0.0,8.881784197001252e-16,3.2778167224474747e-18,1350
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,2,1.947488261449373e-16,1.1102230246251565e-16,0.0,2.405900307328744e-15,2.13999678401091e-16,1.0842021724855044e-18,6.2341624917916505e-19,2.028240960365167e+31,-2.028240960365167e+31,0.0,8.881784197001252e-16,5.12791834022416e-18,1348
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,3,1.941050047396266e-16,0.0,3.7946918461297614e-16,1.6489559776350871e-15,3.417712186007619e-15,3.2526065174565133e-19,2.439454888092385e-19,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,5.768712056989868e-18,1349
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,4,1.213921927407488e-16,0.0,2.5297945640865075e-16,2.578171533100346e-15,4.485300814190673e-15,1.2197274440461925e-19,1.0164395367051604e-20,6.338253001141147e+29,-6.338253001141147e+29,0.0,8.881784197001252e-16,7.333208498993884e-18,1349
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,5,1.4920035820351136e-16,0.0,2.5297945640865075e-16,3.5093055534995503e-16,3.397069439220584e-15,1.9058241313221758e-21,4.764560328305439e-22,1.9807040628566084e+28,-1.9807040628566084e+28,2.0753642446810885e-16,8.881784197001252e-16,5.547996477196632e-18,1349
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,6,1.5823116395334975e-16,1.1102230246251565e-16,1.2648972820432537e-16,1.4081166865258178e-15,1.744798590535279e-15,1.214306433183765e-17,2.5153490401663703e-17,3.2451855365842673e+32,-3.2451855365842673e+32,0.0,8.881784197001252e-16,6.90757641214186e-18,1337
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,7,0.0,1.1102230246251565e-16,1.2648972820432537e-16,1.5883994109442896e-15,1.7468616504364596e-15,5.204170427930421e-18,1.1275702593849246e-17,3.2451855365842673e+32,-3.2451855365842673e+32,1.2414263762225687e-16,8.881784197001252e-16,5.756003838226828e-18,1338
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,8,1.9533627932384332e-16,1.1102230246251565e-16,1.2648972820432537e-16,2.9509568072753552e-15,3.1878273234013648e-15,1.3877787807814457e-17,2.168404344971009e-18,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,4.181333074172433e-18,1338
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,9,2.0670696237066072e-16,1.1102230246251565e-16,3.7946918461297614e-16,0.0,5.55771055232355e-15,8.673617379884035e-19,6.830473686658678e-18,8.112963841460668e+31,-8.112963841460668e+31,1.437638099519698e-16,8.881784197001252e-16,6.675010607693048e-18,1338
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,10,0.0,1.1102230246251565e-16,2.5297945640865075e-16,1.2621098746227685e-14,3.06661439334967e-15,4.391018798566293e-18,1.2197274440461925e-19,5.070602400912918e+30,-5.070602400912918e+30,1.9242682104705802e-16,8.881784197001252e-16,6.923549121891925e-18,1338
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,11,0.0,0.0,1.2648972820432537e-16,9.302037301849651e-15,1.467650744573768e-15,6.691560283308973e-20,4.658681209898652e-21,1.5845632502852868e+29,-1.5845632502852868e+29,0.0,8.881784197001252e-16,3.687264324098967e-18,1339
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,12,0.0,1.1102230246251565e-16,0.0,4.4200724323182e-16,3.702875268656889e-16,2.168404344971009e-17,4.336808689942018e-18,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,5.383294157140622e-18,1332
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,13,1.1126547256866239e-16,1.1102230246251565e-16,1.2648972820432537e-16,9.882391636163841e-16,5.23332283624344e-15,8.673617379884035e-18,9.107298248878237e-18,8.112963841460668e+31,-8.112963841460668e+31,1.5476932241782773e-16,8.881784197001252e-16,4.074302022706159e-18,1332
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,14,1.4619170235338175e-16,0.0,3.7946918461297614e-16,1.528151619394118e-15,2.985013904908441e-15,2.4936649967166602e-18,4.336808689942018e-19,2.028240960365167e+31,-2.028240960365167e+31,0.0,8.881784197001252e-16,4.482331270171719e-18,1332
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,15,1.2006534761370747e-16,1.1102230246251565e-16,2.5297945640865075e-16,8.639439821989593e-16,2.6321931428872665e-15,4.336808689942018e-19,4.336808689942018e-19,2.028240960365167e+31,-2.028240960365167e+31,1.6700987347685203e-16,8.881784197001252e-16,3.5178482263961614e-18,1332
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,16,1.5062183871124322e-16,1.1102230246251565e-16,1.2648972820432537e-16,1.7123254851746597e-15,1.4688531081746175e-15,0.0,2.0328790734103208e-19,2.535301200456459e+30,-2.535301200456459e+30,2.0951369171852247e-16,8.881784197001252e-16,4.886578569095732e-18,1332
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5.75,17,0.0,1.1102230246251565e-16,1.2648972820432537e-16,2.2726622955885878e-15,2.281722914228215e-15,3.8116482626443515e-21,3.1763735522036263e-21,7.922816251426434e+28,-7.922816251426434e+28,2.47722184113537e-16,8.881784197001252e-16,5.006393529900037e-18,1332
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,0,0.0,1.1102230246251565e-16,1.2725500527939393e-16,1.5800940024411696e-15,0.0,2.0816681711721685e-17,2.6020852139652106e-18,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,4.8567114194640395e-18,1364
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,1,2.051507567220685e-16,3.3306690738754696e-16,5.090200211175757e-16,1.5022162598705446e-15,1.6812260703376905e-15,8.673617379884035e-19,7.589415207398531e-19,1.0141204801825835e+31,-1.0141204801825835e+31,1.5306624746176278e-16,8.881784197001252e-16,7.051110748600964e-18,1365
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,2,2.0602961099398906e-16,1.1102230246251565e-16,1.2725500527939393e-16,2.079988097556941e-15,1.0219936567078758e-15,1.6263032587282567e-18,4.87890977618477e-19,2.028240960365167e+31,-2.028240960365167e+31,1.5372197463341957e-16,8.881784197001252e-16,6.272885881197866e-18,1365
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,3,2.0553276004016727e-16,0.0,0.0,3.1147175514116925e-15,2.3938778604499096e-15,1.6263032587282567e-19,2.710505431213761e-20,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,9.465753078545393e-18,1365
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,4,0.0,0.0,0.0,2.0395372226869073e-15,1.2240202588230133e-15,6.776263578034403e-20,2.0328790734103208e-20,6.338253001141147e+29,-6.338253001141147e+29,0.0,8.881784197001252e-16,5.05840118402876e-18,1365
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,5,1.5824149434837884e-16,4.440892098500626e-16,2.5451001055878786e-16,2.141591973523356e-15,2.4812123289623512e-15,1.0587911840678754e-21,5.823351512373315e-22,1.9807040628566084e+28,-1.9807040628566084e+28,1.1806649958139074e-16,8.881784197001252e-16,5.433364605153998e-18,1365
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,6,0.0,1.1102230246251565e-16,1.2725500527939393e-16,1.5515473993901877e-15,2.2914641923661492e-15,1.734723475976807e-17,3.469446951953614e-18,6.490371073168535e+32,-6.490371073168535e+32,2.47728040560465e-16,8.881784197001252e-16,6.317991962045541e-18,1363
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,7,1.8791837035959838e-16,2.220446049250313e-16,2.5451001055878786e-16,3.3554009690823117e-15,5.561633049267892e-16,2.2551405187698492e-17,0.0,3.2451855365842673e+32,-3.2451855365842673e+32,0.0,8.881784197001252e-16,7.324978429918336e-18,1363
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,8,2.0603811414907372e-16,0.0,0.0,2.740429336300741e-15,1.691559812684503e-15,0.0,6.5052130349130266e-18,8.112963841460668e+31,-8.112963841460668e+31,1.5372831897287608e-16,8.881784197001252e-16,6.729547819240714e-18,1362
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,9,0.0,3.3306690738754696e-16,2.5451001055878786e-16,4.0606887082482834e-16,9.47922808097369e-16,8.673617379884035e-19,2.168404344971009e-19,8.112963841460668e+31,-8.112963841460668e+31,3.25662198853152e-16,8.881784197001252e-16,4.865104260240207e-18,1362
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,10,1.4626697469064446e-16,3.3306690738754696e-16,2.5451001055878786e-16,1.0550908368334609e-15,2.092166333405411e-15,2.168404344971009e-19,6.776263578034403e-20,5.070602400912918e+30,-5.070602400912918e+30,2.1826423944234182e-16,8.881784197001252e-16,4.7685096642097125e-18,1362
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,11,0.0,1.1102230246251565e-16,5.090200211175757e-16,2.150253665549459e-16,2.6283855233284334e-15,3.3881317890172014e-21,1.2705494208814505e-21,1.5845632502852868e+29,-1.5845632502852868e+29,0.0,8.881784197001252e-16,5.311255495189646e-18,1362
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,12,0.0,1.1102230246251565e-16,1.2725500527939393e-16,4.495662317959575e-16,3.5367483394578017e-15,1.734723475976807e-18,7.806255641895632e-18,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,3.913744374992568e-18,1353
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,13,0.0,2.220446049250313e-16,1.2725500527939393e-16,0.0,1.470156893831712e-16,1.734723475976807e-18,7.37257477290143e-18,8.112963841460668e+31,-8.112963841460668e+31,1.7421215321858477e-16,8.881784197001252e-16,6.767738495676018e-18,1353
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,14,1.5333747320667302e-16,1.1102230246251565e-16,0.0,6.661222757870919e-15,9.69371731387734e-15,7.26415455565288e-18,4.662069341687669e-18,2.028240960365167e+31,-2.028240960365167e+31,1.1440753129081312e-16,8.881784197001252e-16,3.831076159260451e-18,1344
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,15,0.0,1.1102230246251565e-16,2.5451001055878786e-16,2.2846686811562397e-15,1.3408541995875144e-15,2.3852447794681098e-18,5.421010862427522e-19,2.028240960365167e+31,-2.028240960365167e+31,1.8821299937752525e-16,8.881784197001252e-16,5.468606544051677e-18,1352
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,16,1.5831379602668875e-16,3.3306690738754696e-16,1.2725500527939393e-16,3.2655165487911047e-15,3.2375862296172633e-15,2.710505431213761e-20,2.0328790734103208e-19,1.2676506002282294e+30,-1.2676506002282294e+30,0.0,8.881784197001252e-16,3.616842419380955e-18,1352
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,17,1.8720288988567765e-16,1.1102230246251565e-16,0.0,2.5683647094927473e-16,2.820341763616474e-15,3.8116482626443515e-21,5.929230630780102e-21,3.961408125713217e+28,-3.961408125713217e+28,0.0,8.881784197001252e-16,6.095449775683696e-18,1352
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,0,1.3625646385169116e-16,0.0,1.2778073190657312e-16,0.0,9.820224796070765e-16,4.336808689942018e-19,2.168404344971009e-19,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,8.3679596201721e-18,1392
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,1,0.0,2.220446049250313e-16,2.5556146381314623e-16,2.1425542531129624e-15,5.2051544933417416e-15,3.2526065174565133e-19,5.692061405548898e-19,2.028240960365167e+31,-2.028240960365167e+31,1.331734210306116e-16,8.881784197001252e-16,6.769701246126688e-18,1391
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,2,0.0,0.0,1.2778073190657312e-16,1.0250247288992698e-15,1.6260420283439066e-15,5.963111948670274e-19,3.1170812458958252e-19,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,5.263686713168039e-18,1391
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,3,1.1130993525359022e-16,2.220446049250313e-16,2.5556146381314623e-16,7.927634942709864e-16,8.51379544132462e-16,6.2341624917916505e-19,6.776263578034403e-21,5.070602400912918e+30,-5.070602400912918e+30,1.2769063761669865e-16,8.881784197001252e-16,6.5022359636028215e-18,1391
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,4,1.4009341977438684e-16,0.0,1.2778073190657312e-16,1.699680154779159e-15,6.676500480845624e-15,3.7269449679189215e-20,1.6940658945086007e-20,6.338253001141147e+29,-6.338253001141147e+29,0.0,8.881784197001252e-16,5.754057997327936e-18,1391
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,5,0.0,2.220446049250313e-16,0.0,2.522366069188503e-15,3.397078133543968e-15,1.164670302474663e-21,2.514629062161204e-22,1.9807040628566084e+28,-1.9807040628566084e+28,1.9698050306339253e-16,8.881784197001252e-16,6.792890935252758e-18,1391
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,6,2.0074725147054553e-16,1.1102230246251565e-16,1.2778073190657312e-16,1.6803441318651917e-15,2.5736960379582386e-15,8.673617379884035e-19,3.469446951953614e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.1514490814173264e-16,8.881784197001252e-16,6.90614471306837e-18,1389
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,7,2.0325574720400529e-16,2.220446049250313e-16,1.2778073190657312e-16,3.2154770044036776e-15,1.0207586450383619e-14,2.2551405187698492e-17,2.42861286636753e-17,2.4338891524382005e+32,-2.4338891524382005e+32,0.0,8.881784197001252e-16,8.600049320317301e-18,1388
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,8,2.1791065510886542e-16,1.1102230246251565e-16,0.0,6.261458000075422e-16,1.2792530708403182e-15,4.336808689942018e-19,1.5178830414797062e-18,8.112963841460668e+31,-8.112963841460668e+31,1.249895188193727e-16,8.881784197001252e-16,6.119730391271137e-18,1388
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,9,1.1546850082920612e-16,1.1102230246251565e-16,3.833421957197194e-16,1.7356540043292708e-15,3.064227422351971e-15,1.951563910473908e-18,5.421010862427522e-20,4.056481920730334e+31,-4.056481920730334e+31,0.0,8.881784197001252e-16,4.566176765376857e-18,1388
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,10,0.0,0.0,2.5556146381314623e-16,2.6167612098785148e-15,1.151829656717374e-15,2.574980159653073e-19,4.743384504624082e-20,2.535301200456459e+30,-2.535301200456459e+30,1.7239771924586982e-16,8.881784197001252e-16,5.080581407149172e-18,1388
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,11,1.8521115430062205e-16,2.220446049250313e-16,2.5556146381314623e-16,2.7009218960623887e-15,1.4491341464335547e-15,8.046812998915853e-21,6.352747104407253e-22,1.5845632502852868e+29,-1.5845632502852868e+29,0.0,8.881784197001252e-16,5.21065872971776e-18,1388
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,12,1.3296455316688937e-16,0.0,0.0,7.322823736421699e-16,0.0,0.0,2.6020852139652106e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.525320137471907e-16,8.881784197001252e-16,6.0492509456520195e-18,1369
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,13,0.0,1.1102230246251565e-16,0.0,2.1664256047067997e-15,5.269182913575145e-16,6.071532165918825e-18,8.673617379884035e-19,4.056481920730334e+31,-4.056481920730334e+31,2.728793906997588e-16,8.881784197001252e-16,5.9735648283594475e-18,1371
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,14,0.0,2.220446049250313e-16,0.0,3.9715051163945177e-16,1.8532378253981954e-15,6.505213034913027e-19,1.0842021724855044e-19,1.0141204801825835e+31,-1.0141204801825835e+31,1.401929361176986e-16,8.881784197001252e-16,4.220883324710265e-18,1376
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,15,0.0,0.0,0.0,6.433842077649353e-16,2.542483243800081e-15,1.0842021724855044e-18,0.0,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,6.164929883135978e-18,1372
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,0.0,3.3306690738754696e-16,2.5556146381314623e-16,9.43272528652129e-16,2.3433543425217597e-15,1.0164395367051604e-19,6.437450399132683e-20,1.2676506002282294e+30,-1.2676506002282294e+30,1.7390118507217726e-16,8.881784197001252e-16,5.816658867647642e-18,1372
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,1.7855114009421216e-16,1.1102230246251565e-16,1.2778073190657312e-16,2.9648366903751973e-15,1.6957450863146344e-15,2.117582368135751e-22,7.411538288475128e-22,3.961408125713217e+28,-3.961408125713217e+28,2.048272588949956e-16,8.881784197001252e-16,3.573416150485486e-18,1372
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,0,1.1907660554085465e-16,3.3306690738754696e-16,1.2788228024792254e-16,1.111600221669086e-15,1.4567545016177727e-15,4.336808689942018e-19,1.951563910473908e-18,4.056481920730334e+31,-4.056481920730334e+31,1.4935750969123218e-16,8.881784197001252e-16,4.324801275921195e-18,1386
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,1,2.026733658985819e-16,4.440892098500626e-16,0.0,7.523767828058925e-16,3.4317531861277843e-16,7.589415207398531e-19,5.149960319306146e-19,2.028240960365167e+31,-2.028240960365167e+31,2.5421273199601175e-16,8.881784197001252e-16,4.7583347148665164e-18,1387
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,2,0.0,4.440892098500626e-16,2.557645604958451e-16,1.4397858195753316e-15,3.437253559530909e-15,5.421010862427522e-19,3.9302328752599536e-19,1.0141204801825835e+31,-1.0141204801825835e+31,1.2408670601656145e-16,8.881784197001252e-16,6.8647361863487886e-18,1386
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,3,1.9425314064024642e-16,3.3306690738754696e-16,3.836468407437676e-16,1.739911738754566e-16,3.978310760858511e-15,2.439454888092385e-19,2.574980159653073e-19,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,5.095336183487758e-18,1387
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,4,1.2220533642531925e-16,4.440892098500626e-16,1.2788228024792254e-16,5.329086119630383e-15,1.7557219965911043e-15,3.3881317890172014e-20,1.4399560103323106e-20,6.338253001141147e+29,-6.338253001141147e+29,0.0,8.881784197001252e-16,8.508238679173596e-18,1387
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,5,0.0,1.1102230246251565e-16,1.2788228024792254e-16,1.5630900790253023e-15,3.5275121255444947e-15,1.9058241313221758e-21,3.3087224502121107e-22,9.903520314283042e+27,-9.903520314283042e+27,0.0,8.881784197001252e-16,6.990738466708797e-18,1387
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,6,1.7545823825259484e-16,1.1102230246251565e-16,1.2788228024792254e-16,9.219806730846453e-16,8.329918455097518e-16,8.673617379884035e-18,6.071532165918825e-18,1.6225927682921336e+32,-1.6225927682921336e+32,2.2007686061580998e-16,8.881784197001252e-16,4.9946830431652176e-18,1381
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,7,1.775528658635553e-16,4.440892098500626e-16,0.0,1.7642860153399468e-15,2.1804719201749865e-15,2.6020852139652106e-18,9.107298248878237e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.113520735810004e-16,8.881784197001252e-16,5.9645697806665235e-18,1383
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,8,0.0,1.1102230246251565e-16,1.2788228024792254e-16,5.496915211045752e-16,1.7079058142951776e-15,1.734723475976807e-18,6.288372600415926e-18,8.112963841460668e+31,-8.112963841460668e+31,1.1934205158232677e-16,8.881784197001252e-16,4.391344885909985e-18,1382
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,9,2.016277686016759e-16,2.220446049250313e-16,0.0,2.0951224912661367e-15,1.604309899161158e-15,1.3010426069826053e-18,6.505213034913027e-19,4.056481920730334e+31,-4.056481920730334e+31,1.2645062086781666e-16,8.881784197001252e-16,5.0573569696706054e-18,1381
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,10,1.3117416717943866e-16,0.0,1.2788228024792254e-16,1.4508927303394422e-15,2.0503804004868687e-15,2.710505431213761e-19,6.776263578034403e-21,5.070602400912918e+30,-5.070602400912918e+30,1.645314531494639e-16,8.881784197001252e-16,6.577940404043418e-18,1380
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,11,1.6165283019303185e-16,1.1102230246251565e-16,0.0,2.222935534862603e-15,8.598714327231156e-16,5.505714157152952e-21,2.329340604949326e-21,1.5845632502852868e+29,-1.5845632502852868e+29,2.0276076935941164e-16,8.881784197001252e-16,5.447713695613223e-18,1380
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,12,1.162695511033126e-16,0.0,1.2788228024792254e-16,1.2857370019589195e-16,2.481748738066529e-16,1.734723475976807e-18,3.469446951953614e-18,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,7.004395205375099e-18,1367
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,13,2.0795354671446945e-16,3.3306690738754696e-16,3.836468407437676e-16,6.712583100106952e-16,5.862319413708305e-16,8.673617379884035e-19,1.951563910473908e-18,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,4.64890130347685e-18,1368
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,14,2.136955311554281e-16,0.0,1.2788228024792254e-16,1.975724381560255e-15,0.0,2.3852447794681098e-18,9.215718466126788e-19,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,4.699860260877981e-18,1376
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,15,2.1400840842502919e-16,3.3306690738754696e-16,0.0,7.907550946495096e-16,3.6458582717674815e-15,0.0,9.75781955236954e-19,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,3.719946989275084e-18,1369
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,16,0.0,0.0,0.0,5.520640837801697e-16,2.246150422234735e-15,8.131516293641283e-20,1.9651164376299768e-19,2.535301200456459e+30,-2.535301200456459e+30,1.6617495924190496e-16,8.881784197001252e-16,4.911478426881305e-18,1369
