shape_lane,interval_index,substep,z_mid,macro_index,tau_Myr,equilibrium_pass,violated_constraints,temperature_min_K,temperature_max_K,minimum_row_capacity_slack,normalized_mass_min,normalized_ionized_H_min,normalized_neutral_H_min,normalized_thermal_min,normalized_capacity_min,normalized_current_min,normalized_mass_cap_slack,normalized_volume_cap_slack,normalized_cycling_slack_min
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,3,100.0,True,,3866.343598078361,70706.45136331988,-7.605903601369376e+31,3.9237372307870834e-212,3.921716594276537e-212,2.020636510546803e-215,3.5142917737482065e-208,7.509934646677733e-210,1.906803638753303e-211,0.013917443741200628,0.9997098661422756,-6.989296591576227e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,4,100.0,True,,3866.0701830196863,70706.45902091292,-5.070602400912918e+30,4.1999500313388663e-212,4.19778715007515e-212,2.1628812637164655e-215,3.514291773748213e-208,7.509935714201285e-210,1.9076693008250786e-211,0.013897019670814843,0.9996894420718897,-4.3386376337832944e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,5,100.0,True,,3866.3440880496687,70706.46032375781,-1.9807040628566084e+29,4.113889252589325e-212,4.111770690493127e-212,2.1185620961984764e-215,3.5142917737481913e-208,7.509935895827558e-210,1.9076143635649375e-211,0.013903383283938944,0.9996958056850139,-6.666031616328517e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,6,100.0,True,,3506.8043597492924,79855.38351144314,-5.192296858534828e+33,5.392098087283433e-211,5.389321291397175e-211,2.7767958862573265e-214,3.51429177374819e-208,6.528720843722936e-210,1.7859296680443345e-211,0.021600999180298956,0.9960129077782857,-8.363876864568585e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,7,100.0,True,,3507.4592876627585,75723.42524210285,-3.4074448134134806e+33,1.959868884745071e-211,1.9588595990041694e-211,1.0092857409012262e-214,3.514291773748196e-208,6.528725668077036e-210,1.7825276297196541e-211,0.024138900779094984,0.9985508093770816,-7.883393441670734e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,8,100.0,True,,3508.4303628223965,75723.43503551454,-1.3792038530483136e+33,1.526653775231405e-211,1.5258675843480636e-211,7.861908833412254e-215,3.514291773748205e-208,6.528727339668458e-210,1.781245617957339e-211,0.02445923408266463,0.9988711426806514,-7.27358941599793e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,9,100.0,True,,3508.4306850557373,75723.44199036733,-8.518612033533702e+32,1.4161192815760015e-211,1.415390012973137e-211,7.292686028646474e-215,3.514291773748212e-208,6.528728526743798e-210,1.7808588578880004e-211,0.024540966872526885,0.9989528754705135,-9.731516867441071e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,10,100.0,True,,3508.4311358668197,75723.4517203492,-3.2958915605933964e+31,1.3501952427331553e-211,1.3494999229606431e-211,6.953197725122592e-215,3.5142917737482043e-208,6.528730187485736e-210,1.780677000719044e-211,0.024589713245133524,0.9990016218431202,-3.935892764621337e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,11,100.0,True,,3508.4312418337727,75723.4540074638,-2.0599322253708728e+30,1.327256119367468e-211,1.3265726126001061e-211,6.835067673616991e-215,3.51429177374821e-208,6.528730577836806e-210,1.780607163231583e-211,0.024606675176994518,0.9990185837749811,-9.641121196578007e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,12,100.0,True,,3223.829334571278,84543.10456029022,-2.9206669829258405e+33,5.826561378981429e-210,5.823560847972761e-210,3.0005310086680354e-213,3.5142917737482156e-208,4.592873789957161e-210,1.537745708810287e-211,0.021509647244522354,0.9569165152832336,-4.357645256332277e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,13,100.0,True,,3506.446356661155,79855.38755147469,-1.541463129877527e+33,8.587524879975219e-211,8.583102517767243e-211,4.4223622079743094e-214,3.514291773748194e-208,4.592876728286513e-210,1.5348039643207033e-211,0.05824323752344898,0.9936501055621602,-8.146156408076595e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,14,100.0,True,,3506.804597038261,79855.38891488146,-3.0423614405477506e+32,5.780575919755849e-211,5.777599066309411e-211,2.9768534464375205e-214,3.5142917737482134e-208,4.592876978488284e-210,1.5333262045933524e-211,0.060318786629729865,0.9957256546684411,-4.2410830269151113e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,15,100.0,True,,3506.4466289537418,79855.39375263317,-3.650833728657301e+32,6.9703333915725336e-211,6.966743841222461e-211,3.5895503500735882e-214,3.5142917737482056e-208,4.5928778662751125e-210,1.5340229636746654e-211,0.059439041364562246,0.9948459094032734,-8.48059322979634e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,16,100.0,True,,3506.4468935556874,79855.39977864656,-2.9155963805249276e+31,6.957522766520305e-211,6.953939811749158e-211,3.582954771146396e-214,3.5142917737482147e-208,4.592878972122017e-210,1.5339268958218791e-211,0.0594485139562463,0.9948553819949575,-6.762633713306435e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,17,100.0,True,,3506.4468590866722,79855.39899365285,-8.913168282854738e+29,7.163889860475931e-211,7.16020063188923e-211,3.689228586701036e-214,3.5142917737482147e-208,4.592878828066234e-210,1.5340502142495547e-211,0.059295919433333434,0.9947027874720447,-7.735505998424864e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,0,300.0,True,,3218.6670327426245,82637.81844707763,-1.3305260699995496e+34,1.2226973405726078e-210,1.2220769228015711e-210,6.204177710366174e-214,3.514291773748152e-208,7.485170473389697e-210,1.8745378162624438e-211,0.005166556873421255,0.9909589792744962,-2.1041220854006668e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,1,300.0,True,,3856.3642661046483,70528.94775388364,-1.3792038530483136e+33,5.814669080146274e-212,5.811718531326736e-212,2.9505488195379574e-215,3.5142917737481896e-208,7.48521840873941e-210,1.8657840994013315e-211,0.013777622106906697,0.9995700445079817,-2.394287920013638e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,2,300.0,True,,3856.3671927446435,70529.00127912745,-4.867778304876401e+32,4.781557961432e-212,4.779131635313395e-212,2.4263261186041993e-215,3.5142917737481663e-208,7.485225853051744e-210,1.8646636378583468e-211,0.013854013693983099,0.999646436095058,-1.824668173452911e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,3,300.0,True,,3856.3690376946365,70529.0350213707,-2.281771080410813e+32,4.696005668993213e-212,4.6936227482993224e-212,2.3829206938905583e-215,3.514291773748211e-208,7.485230545934398e-210,1.8647830759680452e-211,0.013860339707980073,0.999652762109055,-1.7499140898607686e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,4,300.0,True,,3856.3716702333163,70529.08316780339,-1.4577981902624638e+31,5.027075052750287e-212,5.024524125359291e-212,2.550927390996033e-215,3.5142917737482277e-208,7.485237242167229e-210,1.8656303475382018e-211,0.01383585936390143,0.9996282817649763,-1.0409042906170309e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,5,300.0,True,,3856.3721180758653,70529.0913583846,-6.437288204283977e+29,4.924147807071751e-212,4.921649107130876e-212,2.49869994087491e-215,3.514291773748174e-208,7.485238381319131e-210,1.865576650273622e-211,0.013843470138297669,0.9996358925393727,-1.8078528649477066e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,6,300.0,True,,3497.6323840074688,79654.65919845371,-1.5576890575604483e+34,6.448515661025843e-211,6.445243555671649e-211,3.272105354194455e-214,3.5142917737481693e-208,6.496271505920194e-210,1.7419284986148913e-211,0.020819849760728062,0.9952317583587147,-2.0956401862301276e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,7,300.0,True,,3498.6498819319286,75533.23675477512,-1.0384593717069655e+34,2.3446376356959886e-211,2.3434479032750546e-211,1.1897324209337115e-214,3.5142917737481866e-208,6.496301805759572e-210,1.7386076278167305e-211,0.0238543902844337,0.9982662988824205,-2.0059281630383547e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,8,300.0,True,,3498.65273636548,75533.2983798614,-3.9753522823157274e+33,1.826585901450999e-211,1.8256590379948693e-211,9.268634561296997e-215,3.5142917737482078e-208,6.496312299512213e-210,1.7373565532760004e-211,0.024237454540057147,0.9986493631380439,-1.7501962265253617e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,9,300.0,True,,3499.6229479816047,75533.34213454303,-2.515018790852807e+33,1.6944762100090056e-211,1.6936163799563658e-211,8.598300526396804e-215,3.5142917737482246e-208,6.496319750188465e-210,1.736979296586511e-211,0.02433514073096746,0.9987470493289541,-2.3983233785606575e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,10,300.0,True,,3499.625783579133,75533.40333603867,-1.1155325282008419e+32,1.6157817748165282e-211,1.6149618728483514e-211,8.199019681768671e-215,3.514291773748207e-208,6.496330171763873e-210,1.7368021308512397e-211,0.024393329948850576,0.9988052385468371,-1.1118777352816038e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,11,300.0,True,,3499.6264500145885,75533.41771990214,-6.417481163655411e+30,1.5883738767326446e-211,1.5875678815460946e-211,8.059951865499324e-215,3.514291773748218e-208,6.496332621039547e-210,1.7367340415069808e-211,0.024413596237685624,0.9988255048356723,-2.506870098622722e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,12,300.0,True,,3215.7233624571977,84331.01543995664,-8.762000948777522e+33,6.967153065080051e-210,6.963617812544315e-210,3.53525253573472e-213,3.5142917737482324e-208,4.556070057560116e-210,1.4965549477842878e-211,0.013075742359667153,0.9484826103983784,-1.0919927327717647e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,13,300.0,True,,3497.6335011167944,82634.41815986308,-4.4621301128033675e+33,1.0270459515931579e-210,1.0265248070265531e-210,5.211445666047403e-214,3.5142917737481805e-208,4.556088519904941e-210,1.4936875256738353e-211,0.0569988210666156,0.9924056891053269,-1.9693813846937581e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,14,300.0,True,,3497.6338780893097,79654.69322449468,-9.127084321643252e+32,6.91352740668667e-211,6.910019336251333e-211,3.5080704353363384e-214,3.5142917737482277e-208,4.556090091684078e-210,1.4922475566325883e-211,0.05948104555232351,0.9948879135910347,-1.0625743561672997e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,15,300.0,True,,3497.6352156004123,79654.72368481068,-1.1155325282008419e+33,8.336926027457407e-211,8.332695684814673e-211,4.230342642734573e-214,3.514291773748209e-208,4.5560956684106526e-210,1.4929263135900554e-211,0.05842853844332668,0.9938354064820378,-2.1639836034674578e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,16,300.0,True,,3497.636881429126,79654.76162219472,-9.127084321643252e+31,8.322172228288793e-211,8.317949360170096e-211,4.222868118696383e-214,3.514291773748231e-208,4.556102614052901e-210,1.492832499736324e-211,0.058439447880980426,0.9938463159196916,-1.7677811113465368e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5.95,17,300.0,True,,3497.6366644387967,79654.7566804818,-2.6541434442278553e+30,8.568939944260943e-211,8.564591861928017e-211,4.348082332926818e-214,3.5142917737482307e-208,4.5561017093156955e-210,1.4929526771542807e-211,0.05825697982772979,0.993663847866441,-1.9235028281872725e-16
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,0,10.0,True,,3505.189466976605,82245.09192501931,-2.4338891524382005e+32,9.960413938019713e-211,9.953902775745976e-211,6.511162273736555e-214,3.518876599007673e-208,8.013817892330734e-210,1.36891453774901e-211,0.010483168908183243,0.9926349468621515,-9.601022762266095e-18
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,1,10.0,True,,3866.1988323835153,75872.29698084167,-6.084722881095501e+31,9.871562045993307e-212,9.865376830394331e-212,6.18521559897599e-215,3.5179477125484047e-208,7.872736242258729e-210,1.582580895562437e-211,0.017118286729339825,0.9992700646833081,-1.1273608914469516e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,2,10.0,True,,3866.279142592509,70972.63560665019,-3.0423614405477506e+31,8.546610601622649e-212,8.541266309673485e-212,5.344291949163003e-215,3.517904660068301e-208,7.866934056149781e-210,1.5893455765112115e-211,0.01721625793669709,0.9993680358906654,-1.1502684423753754e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,3,10.0,True,,3866.2768322395527,70972.69980878216,-5.070602400912918e+30,8.379971602770855e-212,8.374731208840308e-212,5.240393930547378e-215,3.517905898589672e-208,7.867100162588734e-210,1.5898724471927682e-211,0.017228579764775907,0.9993803577187442,-3.929274681765748e-18
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,4,10.0,True,,3866.2285184411494,70974.04239535579,-6.338253001141147e+29,8.692446427531169e-212,8.687004050800297e-212,5.442376730871539e-215,3.5179317984732944e-208,7.870584732593262e-210,1.5881385369065744e-211,0.01720547436270205,0.9993572523166703,-4.733536537998311e-18
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,5,10.0,True,,3866.2334358261314,70973.90574671149,-4.951760157141521e+28,8.541077055868699e-212,8.535730109926008e-212,5.346945942690705e-215,3.517929162372026e-208,7.870229112393848e-210,1.5885826599522464e-211,0.017216667105018523,0.9993684450589869,-1.4495537322638536e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,6,10.0,True,,3506.7025431217803,82395.99788855866,-6.490371073168535e+32,1.0370165885937558e-210,1.036365358118323e-210,6.512304754328562e-214,3.517996164336692e-208,6.995550936896071e-210,1.484919594053095e-211,0.02470820636124095,0.9923319629813078,-9.894105171397069e-18
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,7,10.0,True,,3506.7867088160715,79820.83249644878,-4.867778304876401e+32,3.987667827114991e-211,3.985169418668557e-211,2.4984084464342386e-214,3.5179465028261143e-208,6.98701764489296e-210,1.4937359700009656e-211,0.029427632446136057,0.9970513890662027,-1.001584520601655e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,8,10.0,True,,3506.823493128327,75958.03977463588,-2.4338891524382005e+32,3.1870196994818393e-211,3.1850249450045805e-211,1.9947544772587855e-214,3.517924798634232e-208,6.983319158512216e-210,1.4980096680860045e-211,0.030019657641216405,0.9976434142612832,-1.1097968984077886e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,9,10.0,True,,3506.845002548245,75956.63018445902,-8.112963841460668e+31,3.0019068993170383e-211,3.0000291199475622e-211,1.8777793694763075e-214,3.5179121072839947e-208,6.981165128997869e-210,1.500271944062947e-211,0.030156536049904367,0.9977802926699711,-7.879883191406914e-18
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,10,10.0,True,,3506.81769441586,75957.24783852499,-1.0141204801825835e+31,2.8067526384218715e-211,2.804995612395603e-211,1.7570260262684934e-214,3.5179282200950537e-208,6.983900950908518e-210,1.4987887761830178e-211,0.030300839440357257,0.9979245960604239,-1.0519418689999774e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,11,10.0,True,,3506.8216142581373,75957.15917971502,-2.37684487542793e+29,2.7666796094520135e-211,2.7649478560757115e-211,1.7317533763020297e-214,3.5179259072387595e-208,6.983507617292189e-210,1.4992987844465195e-211,0.030330470737770596,0.9979542273578375,-9.633716330126916e-18
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,12,10.0,True,,3222.9448151380343,83651.8914538246,-3.2451855365842673e+32,7.203842468917329e-210,7.199212921874979e-210,4.629547042350542e-213,3.51849816035304e-208,5.170676114717901e-210,1.2443496959666156e-211,0.029960141951594115,0.9467324521747594,-7.573504500662316e-18
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,13,10.0,True,,3224.007835265016,82456.44292487192,-1.6225927682921336e+32,1.6779741118966612e-210,1.6769210681760582e-210,1.0530437206027647e-213,3.5179819213979127e-208,5.0732153739219366e-210,1.3177802513566977e-211,0.07082020493237448,0.9875925151555398,-7.97395499202515e-18
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,14,10.0,True,,3505.9279216503282,79864.26547718963,-8.112963841460668e+31,7.381959173331363e-211,7.377224843234998e-211,4.7343300963642764e-214,3.518453254189705e-208,5.161703612420017e-210,1.2458560289050633e-211,0.0777692297257434,0.9945415399489087,-1.7031813190226104e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,15,10.0,True,,3224.037690708056,82447.65752537156,-6.084722881095501e+31,1.3880540418079748e-210,1.3871836216557576e-210,8.704201522171836e-214,3.517965181161894e-208,5.0702516262970286e-210,1.319865622557769e-211,0.07296396796794612,0.9897362781911114,-1.287163070954586e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,16,10.0,True,,3224.031864186386,82435.65426384314,-2.535301200456459e+30,1.3802746807610956e-210,1.379409007143825e-210,8.656736172706288e-214,3.517968448143569e-208,5.070829113610308e-210,1.3197743740054556e-211,0.07302149108680975,0.9897938013099751,-5.3775490476531914e-18
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,17,10.0,True,,3224.023074151267,82446.47171990947,-1.188422437713965e+29,1.413268309022889e-210,1.4123817391297873e-210,8.865698931018496e-214,3.5179733767981603e-208,5.071701160525419e-210,1.3194782372061992e-211,0.07277752549775829,0.9895498357209236,-9.49028601704565e-18
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,0,100.0,False,NEGATIVE_IONIZED_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT;NONPOSITIVE_OR_NONFINITE_TEMPERATURE,-120229.94114047373,459530.2962354967,-5.897316685976623e+46,3.945032149933161e-213,-1.8725969347188023e-06,8.728121397098495e-214,-0.02963812993689761,-0.023472647526115508,-0.0313684749451989,0.017819051198719994,0.9999708291526882,-0.00048441991249369284
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,1,100.0,False,NEGATIVE_PHOTON_CURRENT,3500.3910972815715,79609.86431881537,-4.4621301128033675e+32,3.355505298548533e-211,3.353073177928931e-211,2.432120619602099e-214,3.521311897280425e-208,8.622111252812941e-210,-0.0033950394506469623,0.015367052590432227,0.9975188305444005,-4.001530468571894e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,2,100.0,True,,3501.2146819924455,76071.96417529619,-1.6225927682921336e+32,3.039640425859536e-211,3.0374718507428525e-211,2.16857511668338e-214,3.5209219527456366e-208,8.489193551395716e-210,4.076697595436208e-212,0.015600613322567495,0.9977523912765357,-2.65378209469217e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,3,100.0,True,,3501.1920087922945,76072.3753608265,-4.056481920730334e+31,2.97658046295739e-211,2.9744559439778655e-211,2.1245189795245362e-214,3.5209326873739523e-208,8.492604746205334e-210,4.354875597448737e-212,0.015647241904525544,0.9977990198584937,-1.3639328868100015e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,4,100.0,True,,3500.7042646207947,76081.22075293979,-7.605903601369376e+30,3.005272801495701e-211,3.003107543226545e-211,2.1652582691563967e-214,3.521163616792032e-208,8.569292277064039e-210,-1.1082598898231519e-139,0.015626025858756883,0.9977778038127251,-2.6332361753108505e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,5,100.0,True,,3500.7551249909493,76080.29838432251,-3.565267313141895e+29,2.9611698525525587e-211,2.9590384515316202e-211,2.131401020938635e-214,3.5211395356099156e-208,8.560988546208302e-210,3.4173707995781854e-212,0.015658637009711384,0.9978104149636797,-4.8047270502592334e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,6,100.0,False,NEGATIVE_PHOTON_CURRENT,3217.065639921787,81976.23549144264,-6.165852519510108e+33,3.3413156433167326e-210,3.3388465579367734e-210,2.4690853799594532e-213,3.5217963518145866e-208,8.179472154421317e-210,-0.03353086782597992,0.007669471737222978,0.9752932283572898,-5.2610685708569674e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,7,100.0,False,NEGATIVE_PHOTON_CURRENT,3218.042676820746,81944.4508213066,-2.9206669829258405e+33,1.3572369042396567e-210,1.3562536121928982e-210,9.832920467583993e-214,3.5213004474240066e-208,7.927380423977654e-210,-0.0074272598233822715,0.02234039348195054,0.9899641501020173,-2.89897792514346e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,8,100.0,False,NEGATIVE_PHOTON_CURRENT,3500.8386995303663,81933.02068424139,-1.9471113219505604e+33,1.1100156029197814e-210,1.1092179143208836e-210,7.976885988978013e-214,3.5210999653541013e-208,7.838533365593526e-210,-0.00046221396129735655,0.02416842797164058,0.9917921845917074,-4.040958269632304e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,9,100.0,True,,3501.0774716514297,81950.30775060393,-7.301667457314601e+32,1.059469287419961e-210,1.058711419396435e-210,7.578680235260639e-214,3.5209869154276724e-208,7.791266564033563e-210,-2.2447576758754266e-59,0.02454218382345072,0.9921659404435175,-3.1250277590490526e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,10,100.0,False,NEGATIVE_PHOTON_CURRENT,3500.7732365619017,79812.71728883973,-6.084722881095501e+31,9.74060856335796e-211,9.733599873062531e-211,7.0086902954311135e-214,3.52113096024415e-208,7.851838173659127e-210,-1.5544513990619413e-08,0.02517372146563049,0.9927974780856973,-2.8984818736253766e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,11,100.0,True,,3500.8175400921727,79813.22011021555,-1.426106925256758e+30,9.624930101093179e-211,9.61801053921616e-211,6.919561877019389e-214,3.5211099837320294e-208,7.842817195485298e-210,-4.425766290543556e-20,0.025259257872730253,0.9928830144927969,-2.6384445446645224e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,12,100.0,False,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,2974.418584007553,80511.95957770693,-9.994382562427484e+41,9.992520344855447e-210,9.981548925726635e-210,1.097141912881363e-212,3.534114981074882e-208,-0.010456118865367138,-0.034266276825232284,0.0093397532122982,0.9261120634354635,-7.345566757724812e-09
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,13,100.0,False,NEGATIVE_PHOTON_CURRENT,3217.3569341847074,82872.33149582036,-1.2169445762191002e+33,5.493874755139853e-210,5.4898387329100096e-210,4.036022229843555e-213,3.5216484962695363e-208,6.212050560876196e-210,-0.021424622133835447,0.04260419786568029,0.9593765080888457,-3.199703050650462e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.85,14,100.0,False,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT,3473.5095850927096,80345.4451606777,-2.5701026394986523e+36,1.1451228431056195e-210,1.1439419218183919e-210,1.1809212872275537e-213,3.531823410840142e-208,-0.008487446131302555,-0.03532942921696516,0.07476028004736132,0.9915325902705266,-1.797095013364422e-13
