shape_lane,interval_index,substep,z_mid,macro_index,tau_Myr,constraint,normalized_mass_min,normalized_ionized_H_min,normalized_neutral_H_min,normalized_thermal_min,normalized_capacity_min,normalized_current_min,normalized_mass_cap_slack,normalized_volume_cap_slack,normalized_cycling_slack_min,clipping_used
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,8,100.0,CYCLING_CAPACITY_DEFICIT,2.437201709472489e-211,2.434973800202058e-211,2.22790927043141e-214,3.5170928885216887e-208,7.345282792374625e-210,2.393850359608859e-211,0.030560881106602374,0.9981978540038982,-0.013736787384112752,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,9,100.0,CYCLING_CAPACITY_DEFICIT,2.279628783488566e-211,2.277542644673503e-211,2.086138815063361e-214,3.517092888521691e-208,7.344638842189488e-210,2.393255402467372e-211,0.03067739563904846,0.9983143685363441,-0.013779615658255313,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,10,100.0,CYCLING_CAPACITY_DEFICIT,2.1294831101336936e-211,2.1275311156434884e-211,1.951994490205324e-214,3.517092888521702e-208,7.343651393210867e-210,2.392677512092055e-211,0.03078841821999318,0.9984253911172888,-0.013846284497387614,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,11,100.0,CYCLING_CAPACITY_DEFICIT,2.0952152859569515e-211,2.093293978194834e-211,1.9213077621173283e-214,3.517092888521691e-208,7.343428250223305e-210,2.3925418380212718e-211,0.03081375696068716,0.9984507298579829,-0.013861352022141036,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,12,100.0,CYCLING_CAPACITY_DEFICIT,6.544995429572727e-210,6.539059923517328e-210,5.935506055399704e-213,3.517092888521707e-208,5.73525981045591e-210,2.0561428080842425e-211,0.034797896361061204,0.951604180884713,-0.010167598428358625,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,13,100.0,CYCLING_CAPACITY_DEFICIT,1.3279680844165371e-210,1.3267611434873973e-210,1.2069409291397993e-213,3.517092888521698e-208,5.736786795218267e-210,2.11070462114341e-211,0.0733742887256572,0.990180573249309,-0.01016354666565184,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,14,100.0,CYCLING_CAPACITY_DEFICIT,6.589350609876129e-211,6.583362173357094e-211,5.98843651903501e-214,3.5170928885217042e-208,5.736742518310713e-210,2.1003427699152976e-211,0.07832133590581596,0.9951276204294677,-0.01007151435816757,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,15,100.0,CYCLING_CAPACITY_DEFICIT,1.0900562272920075e-210,1.0890645442828787e-210,9.91683009128659e-214,3.5170928885216926e-208,5.737470967865974e-210,2.1081809352791702e-211,0.07513348616539206,0.9919397706890438,-0.01017718152383896,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,16,100.0,CYCLING_CAPACITY_DEFICIT,1.0821217357968563e-210,1.0811364913459167e-210,9.85244450939699e-214,3.517092888521683e-208,5.73802385137724e-210,2.107907615175312e-211,0.0751921563691077,0.9919984408927596,-0.01020389313261533,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,17,100.0,CYCLING_CAPACITY_DEFICIT,1.1094734873582741e-210,1.1084633399612663e-210,1.0101473970078668e-213,3.517092888521688e-208,5.738023760650403e-210,2.108232307005638e-211,0.07498990864635581,0.9917961931700077,-0.010206559163874697,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,0,300.0,NEGATIVE_CYCLING_CAPACITY,8.40702582007354e-211,8.393244272643775e-211,1.3781547429764827e-213,3.517092888521733e-208,-2.7916944791749168e-08,-8.844382183981926e-06,0.011624508660990266,0.9937835724216482,-0.037448869497032126,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,0,300.0,NEGATIVE_PHOTON_CURRENT,8.40702582007354e-211,8.393244272643775e-211,1.3781547429764827e-213,3.517092888521733e-208,-2.7916944791749168e-08,-8.844382183981926e-06,0.011624508660990266,0.9937835724216482,-0.037448869497032126,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,0,300.0,CYCLING_CAPACITY_DEFICIT,8.40702582007354e-211,8.393244272643775e-211,1.3781547429764827e-213,3.517092888521733e-208,-2.7916944791749168e-08,-8.844382183981926e-06,0.011624508660990266,0.9937835724216482,-0.037448869497032126,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,1,300.0,NEGATIVE_CYCLING_CAPACITY,6.00346681274623e-212,5.992978252110371e-212,1.0488560635859478e-214,3.5170928885217133e-208,-1.0446480444882742e-06,-7.6221328158469605e-06,0.01739702043059831,0.9995560841912563,-0.03980884932544816,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,1,300.0,NEGATIVE_PHOTON_CURRENT,6.00346681274623e-212,5.992978252110371e-212,1.0488560635859478e-214,3.5170928885217133e-208,-1.0446480444882742e-06,-7.6221328158469605e-06,0.01739702043059831,0.9995560841912563,-0.03980884932544816,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,1,300.0,CYCLING_CAPACITY_DEFICIT,6.00346681274623e-212,5.992978252110371e-212,1.0488560635859478e-214,3.5170928885217133e-208,-1.0446480444882742e-06,-7.6221328158469605e-06,0.01739702043059831,0.9995560841912563,-0.03980884932544816,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,2,300.0,NEGATIVE_CYCLING_CAPACITY,5.055580298190652e-212,5.04665738255659e-212,8.922915634062527e-215,3.5170928885217643e-208,-1.3421120394236105e-06,-7.460074605704454e-06,0.017467110234012043,0.99962617399467,-0.0401872128105031,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,2,300.0,NEGATIVE_PHOTON_CURRENT,5.055580298190652e-212,5.04665738255659e-212,8.922915634062527e-215,3.5170928885217643e-208,-1.3421120394236105e-06,-7.460074605704454e-06,0.017467110234012043,0.99962617399467,-0.0401872128105031,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,2,300.0,CYCLING_CAPACITY_DEFICIT,5.055580298190652e-212,5.04665738255659e-212,8.922915634062527e-215,3.5170928885217643e-208,-1.3421120394236105e-06,-7.460074605704454e-06,0.017467110234012043,0.99962617399467,-0.0401872128105031,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,3,300.0,NEGATIVE_CYCLING_CAPACITY,4.90202256742551e-212,4.893306347425633e-212,8.716219999877982e-215,3.517092888521671e-208,-1.6063557486751727e-06,-7.426815305274381e-06,0.017478464790698645,0.9996375285513566,-0.04046496443958608,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,3,300.0,NEGATIVE_PHOTON_CURRENT,4.90202256742551e-212,4.893306347425633e-212,8.716219999877982e-215,3.517092888521671e-208,-1.6063557486751727e-06,-7.426815305274381e-06,0.017478464790698645,0.9996375285513566,-0.04046496443958608,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,3,300.0,CYCLING_CAPACITY_DEFICIT,4.90202256742551e-212,4.893306347425633e-212,8.716219999877982e-215,3.517092888521671e-208,-1.6063557486751727e-06,-7.426815305274381e-06,0.017478464790698645,0.9996375285513566,-0.04046496443958608,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,4,300.0,NEGATIVE_CYCLING_CAPACITY,5.019318431341047e-212,5.010276653321762e-212,9.041778019285344e-215,3.517092888521683e-208,-2.086499081585558e-06,-7.439965692964701e-06,0.017469791554064466,0.9996288553147225,-0.04095458130387709,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,4,300.0,NEGATIVE_PHOTON_CURRENT,5.019318431341047e-212,5.010276653321762e-212,9.041778019285344e-215,3.517092888521683e-208,-2.086499081585558e-06,-7.439965692964701e-06,0.017469791554064466,0.9996288553147225,-0.04095458130387709,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,4,300.0,CYCLING_CAPACITY_DEFICIT,5.019318431341047e-212,5.010276653321762e-212,9.041778019285344e-215,3.517092888521683e-208,-2.086499081585558e-06,-7.439965692964701e-06,0.017469791554064466,0.9996288553147225,-0.04095458130387709,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,5,300.0,NEGATIVE_CYCLING_CAPACITY,4.915343536707271e-212,4.906473833182294e-212,8.869703524976833e-215,3.5170928885216744e-208,-2.161264731455002e-06,-7.42223498912327e-06,0.017477479795022573,0.9996365435556804,-0.041018367962637435,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,5,300.0,NEGATIVE_PHOTON_CURRENT,4.915343536707271e-212,4.906473833182294e-212,8.869703524976833e-215,3.5170928885216744e-208,-2.161264731455002e-06,-7.42223498912327e-06,0.017477479795022573,0.9996365435556804,-0.041018367962637435,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,5,300.0,CYCLING_CAPACITY_DEFICIT,4.915343536707271e-212,4.906473833182294e-212,8.869703524976833e-215,3.5170928885216744e-208,-2.161264731455002e-06,-7.42223498912327e-06,0.017477479795022573,0.9996365435556804,-0.041018367962637435,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,6,300.0,NEGATIVE_CYCLING_CAPACITY,7.019013043816658e-211,7.00745256011632e-211,1.1560483700338413e-213,3.517092888521685e-208,-1.5166071727570587e-07,-1.7286893136889e-05,0.027172941192154312,0.99480991408945,-0.037567108072511776,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,6,300.0,NEGATIVE_PHOTON_CURRENT,7.019013043816658e-211,7.00745256011632e-211,1.1560483700338413e-213,3.517092888521685e-208,-1.5166071727570587e-07,-1.7286893136889e-05,0.027172941192154312,0.99480991408945,-0.037567108072511776,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,6,300.0,CYCLING_CAPACITY_DEFICIT,7.019013043816658e-211,7.00745256011632e-211,1.1560483700338413e-213,3.517092888521685e-208,-1.5166071727570587e-07,-1.7286893136889e-05,0.027172941192154312,0.99480991408945,-0.037567108072511776,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,7,300.0,NEGATIVE_CYCLING_CAPACITY,2.533534128621945e-211,2.5292298108829763e-211,4.304317738968251e-214,3.517092888521694e-208,-9.171486416153311e-07,-1.6331669886266717e-05,0.03048964979128275,0.9981266226885784,-0.0387441718677707,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,7,300.0,NEGATIVE_PHOTON_CURRENT,2.533534128621945e-211,2.5292298108829763e-211,4.304317738968251e-214,3.517092888521694e-208,-9.171486416153311e-07,-1.6331669886266717e-05,0.03048964979128275,0.9981266226885784,-0.0387441718677707,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,7,300.0,CYCLING_CAPACITY_DEFICIT,2.533534128621945e-211,2.5292298108829763e-211,4.304317738968251e-214,3.517092888521694e-208,-9.171486416153311e-07,-1.6331669886266717e-05,0.03048964979128275,0.9981266226885784,-0.0387441718677707,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,8,300.0,NEGATIVE_CYCLING_CAPACITY,1.9685079403581436e-211,1.9651161956425778e-211,3.391744715565627e-214,3.5170928885216813e-208,-1.480648219890256e-06,-1.5925168525261645e-05,0.030907448481852635,0.9985444213791483,-0.03927665171806079,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,8,300.0,NEGATIVE_PHOTON_CURRENT,1.9685079403581436e-211,1.9651161956425778e-211,3.391744715565627e-214,3.5170928885216813e-208,-1.480648219890256e-06,-1.5925168525261645e-05,0.030907448481852635,0.9985444213791483,-0.03927665171806079,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,8,300.0,CYCLING_CAPACITY_DEFICIT,1.9685079403581436e-211,1.9651161956425778e-211,3.391744715565627e-214,3.5170928885216813e-208,-1.480648219890256e-06,-1.5925168525261645e-05,0.030907448481852635,0.9985444213791483,-0.03927665171806079,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,9,300.0,NEGATIVE_CYCLING_CAPACITY,1.8245221708960598e-211,1.8213531875292816e-211,3.168983366778169e-214,3.517092888521686e-208,-1.879709351441115e-06,-1.578222070901767e-05,0.031013916230058794,0.9986508891273546,-0.03958191578363667,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,9,300.0,NEGATIVE_PHOTON_CURRENT,1.8245221708960598e-211,1.8213531875292816e-211,3.168983366778169e-214,3.517092888521686e-208,-1.879709351441115e-06,-1.578222070901767e-05,0.031013916230058794,0.9986508891273546,-0.03958191578363667,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,9,300.0,CYCLING_CAPACITY_DEFICIT,1.8245221708960598e-211,1.8213531875292816e-211,3.168983366778169e-214,3.517092888521686e-208,-1.879709351441115e-06,-1.578222070901767e-05,0.031013916230058794,0.9986508891273546,-0.03958191578363667,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,10,300.0,NEGATIVE_CYCLING_CAPACITY,1.6803771238175224e-211,1.6774218455532273e-211,2.9552782642949858e-214,3.5170928885217315e-208,-2.563754256802719e-06,-1.5593785291395717e-05,0.031120501753300844,0.9987574746505965,-0.04005707671414796,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,10,300.0,NEGATIVE_PHOTON_CURRENT,1.6803771238175224e-211,1.6774218455532273e-211,2.9552782642949858e-214,3.5170928885217315e-208,-2.563754256802719e-06,-1.5593785291395717e-05,0.031120501753300844,0.9987574746505965,-0.04005707671414796,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,10,300.0,CYCLING_CAPACITY_DEFICIT,1.6803771238175224e-211,1.6774218455532273e-211,2.9552782642949858e-214,3.5170928885217315e-208,-2.563754256802719e-06,-1.5593785291395717e-05,0.031120501753300844,0.9987574746505965,-0.04005707671414796,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,11,300.0,NEGATIVE_CYCLING_CAPACITY,1.6480006656742876e-211,1.645094052975503e-211,2.906612698784732e-214,3.517092888521688e-208,-2.735521950664242e-06,-1.554796579226975e-05,0.03114444195660204,0.9987814148538977,-0.04016540967372431,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,11,300.0,NEGATIVE_PHOTON_CURRENT,1.6480006656742876e-211,1.645094052975503e-211,2.906612698784732e-214,3.517092888521688e-208,-2.735521950664242e-06,-1.554796579226975e-05,0.03114444195660204,0.9987814148538977,-0.04016540967372431,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,11,300.0,CYCLING_CAPACITY_DEFICIT,1.6480006656742876e-211,1.645094052975503e-211,2.906612698784732e-214,3.517092888521688e-208,-2.735521950664242e-06,-1.554796579226975e-05,0.03114444195660204,0.9987814148538977,-0.04016540967372431,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,12,300.0,NEGATIVE_PHOTON_CURRENT,5.6355381340591e-210,5.6263571785096806e-210,9.180955549418815e-213,3.5170928885217414e-208,-2.4459334710326748e-17,-7.334864709541611e-06,0.0415227185920876,0.9583290031157393,-0.031067200590688508,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,12,300.0,CYCLING_CAPACITY_DEFICIT,5.6355381340591e-210,5.6263571785096806e-210,9.180955549418815e-213,3.5170928885217414e-208,-2.4459334710326748e-17,-7.334864709541611e-06,0.0415227185920876,0.9583290031157393,-0.031067200590688508,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,13,300.0,NEGATIVE_PHOTON_CURRENT,1.1240306091847324e-210,1.1221718436544863e-210,1.8587655302460088e-213,3.517092888521714e-208,-1.0179925044915065e-15,-6.689673582725706e-06,0.0748822685658801,0.9916885530895317,-0.03137600162191422,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,13,300.0,CYCLING_CAPACITY_DEFICIT,1.1240306091847324e-210,1.1221718436544863e-210,1.8587655302460088e-213,3.517092888521714e-208,-1.0179925044915065e-15,-6.689673582725706e-06,0.0748822685658801,0.9916885530895317,-0.03137600162191422,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,14,300.0,NEGATIVE_PHOTON_CURRENT,5.580212494542175e-211,5.570988756790972e-211,9.223737751202343e-214,3.517092888521736e-208,-9.477988162346282e-16,-6.030153180847663e-06,0.07906752536030168,0.9958738098839535,-0.03113942352895227,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,14,300.0,CYCLING_CAPACITY_DEFICIT,5.580212494542175e-211,5.570988756790972e-211,9.223737751202343e-214,3.517092888521736e-208,-9.477988162346282e-16,-6.030153180847663e-06,0.07906752536030168,0.9958738098839535,-0.03113942352895227,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,15,300.0,NEGATIVE_PHOTON_CURRENT,9.155058285499089e-211,9.139815557063128e-211,1.5242728435960568e-213,3.5170928885216978e-208,-2.5683835003352906e-15,-6.45692865193786e-06,0.07642416843017331,0.9932304529538251,-0.031554568339305256,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,15,300.0,CYCLING_CAPACITY_DEFICIT,9.155058285499089e-211,9.139815557063128e-211,1.5242728435960568e-213,3.5170928885216978e-208,-2.5683835003352906e-15,-6.45692865193786e-06,0.07642416843017331,0.9932304529538251,-0.031554568339305256,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,16,300.0,NEGATIVE_PHOTON_CURRENT,9.031018048297253e-211,9.015898201542232e-211,1.511984675502172e-213,3.517092888521667e-208,-4.532536272133767e-15,-6.362725060367285e-06,0.07651588780488076,0.9933221723285325,-0.03173899569767437,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,16,300.0,CYCLING_CAPACITY_DEFICIT,9.031018048297253e-211,9.015898201542232e-211,1.511984675502172e-213,3.517092888521667e-208,-4.532536272133767e-15,-6.362725060367285e-06,0.07651588780488076,0.9933221723285325,-0.03173899569767437,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,17,300.0,NEGATIVE_PHOTON_CURRENT,9.259296089332294e-211,9.243794070725353e-211,1.5502018606941595e-213,3.5170928885216805e-208,-4.532189229018276e-15,-6.3898682409095e-06,0.07634709161700251,0.9931533761406542,-0.03174560122366058,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.85,17,300.0,CYCLING_CAPACITY_DEFICIT,9.259296089332294e-211,9.243794070725353e-211,1.5502018606941595e-213,3.5170928885216805e-208,-4.532189229018276e-15,-6.3898682409095e-06,0.07634709161700251,0.9931533761406542,-0.03174560122366058,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,0,100.0,NEGATIVE_CYCLING_CAPACITY,1.754830617649894e-210,1.7518048280094113e-210,3.0257896404824026e-213,3.5429343090370036e-208,-0.020035189963458204,-0.05800041610774517,0.01132994862312462,0.9870242132231257,-2.5711663930019095e-05,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,0,100.0,NEGATIVE_PHOTON_CURRENT,1.754830617649894e-210,1.7518048280094113e-210,3.0257896404824026e-213,3.5429343090370036e-208,-0.020035189963458204,-0.05800041610774517,0.01132994862312462,0.9870242132231257,-2.5711663930019095e-05,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,0,100.0,CYCLING_CAPACITY_DEFICIT,1.754830617649894e-210,1.7518048280094113e-210,3.0257896404824026e-213,3.5429343090370036e-208,-0.020035189963458204,-0.05800041610774517,0.01132994862312462,0.9870242132231257,-2.5711663930019095e-05,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,6,100.0,NEGATIVE_PHOTON_CURRENT,1.0976733077067782e-209,1.0966928498408549e-209,9.804578659233808e-213,3.5227774164475054e-208,7.98761882470157e-210,-9.122069403513133e-11,-0.03675047658021095,0.9188344752581071,-1.4544702115308265e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,6,100.0,MACRO_MASS_CAP_EXCEEDED,1.0976733077067782e-209,1.0966928498408549e-209,9.804578659233808e-213,3.5227774164475054e-208,7.98761882470157e-210,-9.122069403513133e-11,-0.03675047658021095,0.9188344752581071,-1.4544702115308265e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,12,100.0,NEGATIVE_CYCLING_CAPACITY,3.5452856110396866e-209,3.541458255347643e-209,3.827355692043902e-212,3.526992703872407e-208,-6.386644379172329e-05,-0.05596523221074914,-0.14579720254391873,0.737850082570481,-5.2819786025309355e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,12,100.0,NEGATIVE_PHOTON_CURRENT,3.5452856110396866e-209,3.541458255347643e-209,3.827355692043902e-212,3.526992703872407e-208,-6.386644379172329e-05,-0.05596523221074914,-0.14579720254391873,0.737850082570481,-5.2819786025309355e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,12,100.0,MACRO_MASS_CAP_EXCEEDED,3.5452856110396866e-209,3.541458255347643e-209,3.827355692043902e-212,3.526992703872407e-208,-6.386644379172329e-05,-0.05596523221074914,-0.14579720254391873,0.737850082570481,-5.2819786025309355e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,13,100.0,MACRO_MASS_CAP_EXCEEDED,2.2992645011625349e-209,2.2972792298668586e-209,1.985271295676217e-212,3.5221187187864143e-208,5.9880557634159086e-210,6.749792992566467e-212,-0.0536623601344401,0.8299849249799596,-5.3835800017505965e-18,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,14,100.0,NEGATIVE_PHOTON_CURRENT,5.0705035077404285e-210,5.0654960369393e-210,5.00747080112802e-213,3.5248914378474123e-208,7.716848159617913e-210,-0.04825079555762886,0.0788597673007531,0.9625070524151529,-1.9963522568422694e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,15,100.0,MACRO_MASS_CAP_EXCEEDED,1.9062247792660442e-209,1.9045802054161093e-209,1.6445738499348772e-212,3.522103307379854e-208,5.9827858932298664e-210,7.017525290332089e-212,-0.024599728249199725,0.8590475568652,-1.1554195295700756e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,16,100.0,MACRO_MASS_CAP_EXCEEDED,1.8903621830875547e-209,1.8887306619799636e-209,1.631521107591175e-212,3.522110685931423e-208,5.985305673597252e-210,6.951763610094651e-212,-0.023426796436467848,0.8602204886779319,-1.8166795853346277e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,17,100.0,MACRO_MASS_CAP_EXCEEDED,1.9150945157265386e-209,1.913439367763072e-209,1.6551479634666197e-212,3.5221369549246565e-208,5.9943257083513305e-210,6.864133569789694e-212,-0.025255585332617635,0.8583916997817821,-8.673858801722295e-18,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,0,300.0,NEGATIVE_CYCLING_CAPACITY,2.34101039505219e-210,2.333977878067782e-210,7.032516984407963e-213,3.5825467906772453e-208,-0.022820312382810425,-0.04997705193333033,0.006995545218040331,0.9826898098180415,-0.0002165865089770343,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,0,300.0,NEGATIVE_PHOTON_CURRENT,2.34101039505219e-210,2.333977878067782e-210,7.032516984407963e-213,3.5825467906772453e-208,-0.022820312382810425,-0.04997705193333033,0.006995545218040331,0.9826898098180415,-0.0002165865089770343,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,0,300.0,CYCLING_CAPACITY_DEFICIT,2.34101039505219e-210,2.333977878067782e-210,7.032516984407963e-213,3.5825467906772453e-208,-0.022820312382810425,-0.04997705193333033,0.006995545218040331,0.9826898098180415,-0.0002165865089770343,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,1,300.0,MACRO_MASS_CAP_EXCEEDED,4.3092193346782885e-210,4.305513291670095e-210,3.7060430081938374e-213,3.522043520018324e-208,8.438657501219665e-210,6.545060008401417e-212,-0.007558030082080754,0.9681362345179204,-1.2634681214212286e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,2,300.0,MACRO_MASS_CAP_EXCEEDED,3.9065452047277964e-210,3.903206677551381e-210,3.338527176415436e-213,3.5219239588624747e-208,8.412907152537734e-210,6.697866024521196e-212,-0.004580526955426672,0.9711137376445744,-1.2133844236142766e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,3,300.0,MACRO_MASS_CAP_EXCEEDED,4.010173929148203e-210,4.006763090198585e-210,3.41083894961838e-213,3.521834795978647e-208,8.39432591782076e-210,7.075018121219055e-212,-0.00534679135639743,0.9703474732436038,-1.1706223815787066e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,4,300.0,MACRO_MASS_CAP_EXCEEDED,3.869761973638574e-210,3.8664430968969145e-210,3.318876741659331e-213,3.5219910177250463e-208,8.42722926103531e-210,6.454882076778714e-212,-0.0043085398138884975,0.9713857247861126,-1.1625119628941708e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,5,300.0,MACRO_MASS_CAP_EXCEEDED,3.7846161812239424e-210,3.781368947872806e-210,3.247233351136361e-213,3.521999057913087e-208,8.428966985249787e-210,6.440102066674628e-212,-0.003678944207219719,0.9720153203927815,-1.9106582267356402e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,6,300.0,NEGATIVE_PHOTON_CURRENT,2.946805131158773e-209,2.944112405075193e-209,2.6927260835801875e-212,3.523234652859762e-208,8.173877250599747e-210,-0.009207670967297637,-0.1734812813776497,0.7821036704606684,-2.3686217380665984e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,6,300.0,MACRO_MASS_CAP_EXCEEDED,2.946805131158773e-209,2.944112405075193e-209,2.6927260835801875e-212,3.523234652859762e-208,8.173877250599747e-210,-0.009207670967297637,-0.1734812813776497,0.7821036704606684,-2.3686217380665984e-17,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,7,300.0,MACRO_MASS_CAP_EXCEEDED,1.6398757030400265e-209,1.638455560047576e-209,1.420142992450653e-212,3.522175388120059e-208,7.784948944474189e-210,6.605738818593011e-212,-0.07684268035755766,0.8787422714807603,-9.136560019168527e-18,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5.75,8,300.0,MACRO_MASS_CAP_EXCEEDED,1.3518837899291758e-209,1.350718123506537e-209,1.1656664226389928e-212,3.5220926077130927e-208,7.760166857309215e-210,7.311062795763233e-212,-0.05554762418287662,0.9000373276554414,-9.704100399959732e-18,False
