shape_lane,interval_index,substep,macro_index,endpoint_previous_C,endpoint_previous_I,endpoint_previous_J_G1,endpoint_previous_J_G2a,endpoint_previous_M,endpoint_previous_U,endpoint_target_C,endpoint_target_I,endpoint_target_J_G1,endpoint_target_J_G2a,endpoint_target_M,endpoint_target_U,M_sink_H_cap_cosmic_cMpc3,M_sink_H_cap_volume_cMpc3,prev_cap_cosmic,prev_cap_volume,neutral_previous,neutral_target,previous_state_cone_pass,target_state_cone_pass,previous_mass_caps_pass,target_mass_caps_pass,J_endpoint_nonnegative_pass,convex_state_segment_pass,minimum_endpoint_neutral_slack,minimum_endpoint_cosmic_cap_slack,minimum_endpoint_volume_cap_slack
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,7,3.91612188717722e+49,7.830687227477861e+64,3.143695109217864e+49,5.635602285787192e+48,7.890225379774163e+64,2.376808508945688e+53,4.5293962495077326e+49,1.1735205112005574e+65,3.110086944664357e+49,9.825286420596498e+48,1.1838356750699232e+65,3.56488579331584e+53,1.5336233990454113e+66,4.736878769560861e+67,1.5365306480192269e+66,6.004866185128327e+67,5.953815229630177e+62,1.0315163869365716e+63,True,True,True,True,True,True,5.953815229630177e+62,1.415239831538419e+66,4.725040412810162e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,8,1.717862497697979e+49,3.4350421939964564e+64,1.4036686304533968e+49,2.2257158822936114e+48,3.4611594502920136e+64,1.0426208170630603e+53,2.0266137235502134e+49,5.250750082033977e+64,1.436607641635466e+49,3.9457480661507644e+48,5.296903810934595e+64,1.5950572821727102e+53,8.637126194563625e+65,2.6677357509354855e+67,8.653499364327135e+65,3.381846355154984e+67,2.6117256295557172e+62,4.615372890061812e+62,True,True,True,True,True,True,2.6117256295557172e+62,8.107435813470165e+65,2.6624388471245508e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,9,7.93002209345947e+48,1.5856892229069714e+64,6.560428490297329e+48,9.46645493044221e+47,1.5977455091185782e+64,4.812961529511454e+52,9.467028869402935e+48,2.4528109148276888e+64,6.828113790283817e+48,1.7259865305029888e+48,2.4743709525820633e+64,7.45107622789977e+52,4.298516752300511e+65,1.3276761920330538e+67,4.30666533586075e+65,1.6830740785621438e+67,1.2056286211606846e+62,2.156003775437454e+62,True,True,True,True,True,True,1.2056286211606846e+62,4.051079657042305e+65,1.3252018210804717e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,10,7.585498111857253e+47,1.5167981204332195e+63,6.3835407746142176e+47,7.973844302697684e+46,1.5283306149479045e+63,4.6038598839040335e+51,8.920578167201305e+47,2.3112310944568714e+63,6.6020701715326935e+47,1.4582750132467996e+47,2.331546655413625e+63,7.020989249919473e+51,4.3128392341602685e+64,1.3320999547567532e+66,4.3210149684673677e+64,1.6886820124956184e+66,1.1532494514685089e+61,2.0315560956753464e+61,True,True,True,True,True,True,1.1532494514685089e+61,4.079684568618906e+64,1.3297684081013396e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,11,1.9354073990370504e+46,3.870045528774351e+61,1.6352189282496527e+46,1.9696342398631836e+45,3.8994701952681515e+61,1.174655158045526e+50,2.2809151220105568e+46,5.909619146873764e+61,1.697750445643611e+46,3.632105006082094e+45,5.961564289139048e+61,1.7952065719793056e+50,1.11944006221632e+63,3.457597130957288e+64,1.121562154885324e+63,4.383141115390409e+64,2.9424666493800685e+59,5.194514226528413e+59,True,True,True,True,True,True,2.9424666493800685e+59,1.0598244193249296e+63,3.4516355666681494e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,12,6.074346584597871e+49,1.214627878949155e+65,4.5238730145532875e+49,1.2264980025268198e+49,1.2238629176551392e+65,3.6866979794043445e+53,4.911781328946567e+49,1.2725925970105146e+65,3.0261428910167814e+49,1.411983454765266e+49,1.2837785976400863e+65,3.865844036352229e+53,2.0563130661910119e+65,2.470707851803617e+66,2.023106764287333e+65,3.1320772083010285e+66,9.235038705984175e+62,1.1186000629571626e+63,True,True,True,True,True,True,9.235038705984175e+62,7.725344685509256e+64,2.3423299920396084e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,13,1.71474848574121e+49,3.428815407813951e+64,1.3151732214965348e+49,3.081190712070828e+48,3.45488532071125e+64,1.040730832448424e+53,1.92272406173358e+49,4.981582532260076e+64,1.2343774662186367e+49,5.029336522058927e+48,5.025370297074227e+64,1.5132903624595686e+53,3.93898041803307e+65,4.732776349547828e+66,3.875371926162632e+65,5.999665612259172e+66,2.606991289729899e+62,4.378776481415105e+62,True,True,True,True,True,True,2.606991289729899e+62,3.4364433883256473e+65,4.682522646577085e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,14,6.500546369039538e+48,1.299850895610336e+64,4.998076389687985e+48,1.1557630258126898e+48,1.309733900554496e+64,3.9453710502014217e+52,5.3719587177722396e+48,1.3918198791535433e+64,3.4447560180176455e+48,1.4091716951918276e+48,1.4040538793206321e+64,4.2280291368516824e+52,2.218371926878721e+65,2.665425332394814e+66,2.1825486229520344e+65,3.37891747416746e+66,9.883004944160015e+61,1.2234000167088823e+62,True,True,True,True,True,True,9.883004944160015e+61,2.0515752328965849e+65,2.6513847936016077e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,15,3.9009171890824304e+48,7.800283874722575e+63,3.025500360434672e+48,6.673612225719865e+47,7.859590864747411e+63,2.3675803345300797e+52,4.437764299635439e+48,1.1497796047457231e+64,2.90005307482133e+48,1.1097668531368917e+48,1.159886087694601e+64,3.4927663720245204e+52,1.1040372313331806e+65,1.3265263451304808e+66,1.0862087234958699e+65,1.6816164358570565e+66,5.930699002483613e+61,1.0106482948877906e+62,True,True,True,True,True,True,5.930699002483613e+61,9.880486225637205e+64,1.3149274842535348e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,16,3.906554294746907e+47,7.8115558454626305e+62,3.062559138052683e+47,6.356388953164581e+46,7.87094853834995e+62,2.3710016582516478e+51,4.431532324467569e+47,1.148164963349404e+63,2.9369611002855727e+47,1.0672278169809132e+47,1.1582572537124392e+63,3.487861462293416e+51,1.1077158381944484e+64,1.3309462766113759e+65,1.0898279264988302e+64,1.6872195129847132e+65,5.9392692887319856e+60,1.0092290363035086e+61,True,True,True,True,True,True,5.9392692887319856e+60,9.918901128232045e+63,1.3193637040742514e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,17,1.0440664181736077e+46,2.0877178496923114e+61,8.173620791945161e+45,1.7101900630547347e+45,2.1035911516996405e+61,6.336743385707535e+49,1.1793212433517228e+46,3.0555014225531764e+61,7.815835335199436e+45,2.8401290283062e+45,3.082359068053103e+61,9.281911571850319e+49,2.875185972629694e+62,3.454602645272466e+63,2.828756129330972e+62,4.379345053319707e+63,1.5873302007329168e+59,2.68576454999264e+59,True,True,True,True,True,True,1.5873302007329168e+59,2.566950065824384e+62,3.423779054591935e+63
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,0,3.3239216083163284e+49,8.611942895051178e+64,2.084044077349936e+49,9.193437107515322e+48,8.687641275563666e+64,2.6161104630380355e+53,3.3034451498722685e+49,8.54752272212523e+64,2.0903115025367558e+49,9.436819850891848e+48,8.626215698260571e+64,2.6038596100322314e+53,1.9802574657709903e+65,1.1099515402135743e+67,1.9802574657709903e+65,1.1094984478923316e+67,7.569838051248825e+62,7.869297613534058e+62,True,True,True,True,True,True,7.569838051248825e+62,1.1114933382146235e+65,1.100810806616768e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,1,5.032455003961949e+48,1.303857919139902e+64,3.674464917318972e+48,8.726982483988317e+47,1.315318739781664e+64,3.9608209043478895e+52,4.988187762670489e+48,1.2906722015742152e+64,3.685515275716463e+48,8.958016526372292e+47,1.3025548066352257e+64,3.931816649953141e+52,3.7932917455921924e+65,2.126173029657148e+67,3.7932917455921924e+65,2.125305106474496e+67,1.1460820641761997e+62,1.1882605061010446e+62,True,True,True,True,True,True,1.1460820641761997e+62,3.661759871614026e+65,2.1239897877347145e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,2.424913048193883e+48,6.282703131223421e+63,1.8074601611755652e+48,3.836126420854212e+47,6.3379276558249104e+63,1.908540917892112e+52,2.4026398248579446e+48,6.21672755694168e+63,1.8128958050093185e+48,3.937682233041523e+47,6.2739620106170126e+63,1.8938219082113162e+52,2.1363223539670404e+65,1.1974272680018408e+67,2.1363223539670404e+65,1.1969384672923304e+67,5.522452460148917e+61,5.723445367533275e+61,True,True,True,True,True,True,5.522452460148917e+61,2.0729430774087913e+65,1.1963046745267478e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,3,1.1837035381123385e+48,3.0668555026654394e+63,8.951620669364859e+47,1.7439406886537053e+47,3.093812949741755e+63,9.31640265956635e+51,1.1725023583647285e+48,3.0337995926027254e+63,8.978541219393414e+47,1.7901089567482892e+47,3.0617303424470194e+63,9.241962239728736e+51,1.06320287789952e+65,5.959344642211044e+66,1.06320287789952e+65,5.956911983487488e+66,2.695744707631579e+61,2.7930749844294036e+61,True,True,True,True,True,True,2.695744707631579e+61,1.0322647484021025e+65,5.953818170537746e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,4,1.2407573571302092e+47,3.21467614623813e+62,9.615134968666184e+46,1.595946198466095e+46,3.242932926514993e+62,9.765447825118662e+50,1.2284233899834195e+47,3.1784928648442614e+62,9.644050930536744e+46,1.6381965298189366e+46,3.2077557368237767e+62,9.682746054737368e+50,1.0667454263666793e+64,5.979200934614285e+65,1.0667454263666793e+64,5.976760170371441e+65,2.8256780276863185e+60,2.926287197951528e+60,True,True,True,True,True,True,2.8256780276863185e+60,1.0343160971015294e+64,5.973517237444927e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5,3.1621361427482023e+45,8.192773204876767e+60,2.4581506002822807e+45,3.990530869776124e+44,8.264787112896487e+60,2.488776338135298e+49,3.130506086720092e+45,8.100050309303895e+60,2.4655430902745138e+45,4.096174312947219e+44,8.174623619771403e+60,2.4675446354802313e+49,2.7688432181810097e+62,1.5519607160947506e+64,2.7688432181810097e+62,1.5513271916048458e+64,7.201390801971981e+58,7.457331046750745e+58,True,True,True,True,True,True,7.201390801971981e+58,2.6861953470520446e+62,1.5505007128935562e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,6,6.232630393713882e+49,1.614811158672674e+65,3.9584365251499135e+49,1.673166207416377e+49,1.629005236714606e+65,4.905425430145113e+53,6.192940439699857e+49,1.6023967925470031e+65,3.9703408821871527e+49,1.7174608250793286e+49,1.6171492976475563e+65,4.881433396553663e+53,8.006157683942245e+65,2.473859339095395e+67,8.006157683942245e+65,2.472849487196669e+67,1.419407804193209e+63,1.4752505100553215e+63,True,True,True,True,True,True,1.419407804193209e+63,6.377152447227639e+65,2.456559434829523e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,7,4.5293962495077326e+49,1.1735205112005574e+65,3.110086944664357e+49,9.825286420596498e+48,1.1838356750699232e+65,3.56488579331584e+53,4.4945892214009436e+49,1.1629556948457036e+65,3.119440027673504e+49,1.0085396446426767e+49,1.1736624747766959e+65,3.5427497071488095e+53,1.5336233990454113e+66,4.7388131962391705e+67,1.5336233990454113e+66,4.736878769560861e+67,1.0315163869365716e+63,1.0706779930992226e+63,True,True,True,True,True,True,1.0315163869365716e+63,1.415239831538419e+66,4.725040412810162e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,8,2.0266137235502134e+49,5.250750082033977e+64,1.436607641635466e+49,3.9457480661507644e+48,5.296903810934595e+64,1.5950572821727102e+53,2.0098889400079463e+49,5.20050147777704e+64,1.4409280065522204e+49,4.0502059503763777e+48,5.2483800213020763e+64,1.5842456569135248e+53,8.637126194563625e+65,2.6688251896689517e+67,8.637126194563625e+65,2.6677357509354855e+67,4.615372890061812e+62,4.78785435250361e+62,True,True,True,True,True,True,4.615372890061812e+62,8.107435813470165e+65,2.6624388471245508e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,9,9.467028869402935e+48,2.4528109148276888e+64,6.828113790283817e+48,1.7259865305029888e+48,2.4743709525820633e+64,7.45107622789977e+52,9.385906704199832e+48,2.4285631267405082e+64,6.848648237137768e+48,1.771679488633015e+48,2.450921752319949e+64,7.398210735099288e+52,4.298516752300511e+65,1.3282183828660828e+67,4.298516752300511e+65,1.3276761920330538e+67,2.156003775437454e+62,2.235862557944069e+62,True,True,True,True,True,True,2.156003775437454e+62,4.051079657042305e+65,1.3252018210804717e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,10,8.920578167201305e+47,2.3112310944568714e+63,6.6020701715326935e+47,1.4582750132467996e+47,2.331546655413625e+63,7.020989249919473e+51,8.839843876886533e+47,2.287271710887914e+63,6.6219248287963615e+47,1.496880702193242e+47,2.3083295336058376e+63,6.967790105703916e+51,4.3128392341602685e+64,1.3326439521474434e+66,4.3128392341602685e+64,1.3320999547567532e+66,2.0315560956753464e+61,2.1057822717923536e+61,True,True,True,True,True,True,2.0315560956753464e+61,4.079684568618906e+64,1.3297684081013396e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,11,2.2809151220105568e+46,5.909619146873764e+61,1.697750445643611e+46,3.632105006082094e+45,5.961564289139048e+61,1.7952065719793056e+50,2.2600252970784366e+46,5.847718579526802e+61,1.702856155268278e+46,3.728259650996037e+45,5.901555743063524e+61,1.7814095048441116e+50,1.11944006221632e+63,3.4590091299672577e+64,1.11944006221632e+63,3.457597130957288e+64,5.194514226528413e+59,5.383716353672216e+59,True,True,True,True,True,True,5.194514226528413e+59,1.0598244193249296e+63,3.4516355666681494e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,12,4.911781328946567e+49,1.2725925970105146e+65,3.0261428910167814e+49,1.411983454765266e+49,1.2837785976400863e+65,3.865844036352229e+53,4.882889123039004e+49,1.2634266299353524e+65,3.035243525873895e+49,1.449363642697602e+49,1.2750583979774424e+65,3.848817580106812e+53,2.0563130661910119e+65,2.471716829110267e+66,2.0563130661910119e+65,2.470707851803617e+66,1.1186000629571626e+63,1.1631768042089964e+63,True,True,True,True,True,True,1.1186000629571626e+63,7.725344685509256e+64,2.3423299920396084e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,13,1.92272406173358e+49,4.981582532260076e+64,1.2343774662186367e+49,5.029336522058927e+48,5.025370297074227e+64,1.5132903624595686e+53,1.910142034644816e+49,4.942410635831018e+64,1.2380896566208835e+49,5.1624808189945893e+48,4.9879130597332964e+64,1.5056226054271676e+53,3.93898041803307e+65,4.734709100897064e+66,3.93898041803307e+65,4.732776349547828e+66,4.378776481415105e+62,4.550242390227851e+62,True,True,True,True,True,True,4.378776481415105e+62,3.4364433883256473e+65,4.682522646577085e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,14,5.3719587177722396e+48,1.3918198791535433e+64,3.4447560180176455e+48,1.4091716951918276e+48,1.4040538793206321e+64,4.2280291368516824e+52,5.336907848218221e+48,1.380902028910563e+64,3.455115564086936e+48,1.4464774459195854e+48,1.3936153370746955e+64,4.206686703721049e+52,2.218371926878721e+65,2.666513827609249e+66,2.218371926878721e+65,2.665425332394814e+66,1.2234000167088823e+62,1.2713308164132488e+62,True,True,True,True,True,True,1.2234000167088823e+62,2.0779665389466578e+65,2.6513847936016077e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,15,4.437764299635439e+48,1.1497796047457231e+64,2.90005307482133e+48,1.1097668531368917e+48,1.159886087694601e+64,3.4927663720245204e+52,4.4074202661718e+48,1.1404011013325088e+64,2.90877451496829e+48,1.139146300460678e+48,1.1509002318489542e+64,3.4740409163342716e+52,1.1040372313331806e+65,1.327068066393856e+66,1.1040372313331806e+65,1.3265263451304808e+66,1.0106482948877906e+62,1.049913051644544e+62,True,True,True,True,True,True,1.0106482948877906e+62,9.880486225637205e+64,1.3149274842535348e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,16,4.431532324467569e+47,1.148164963349404e+63,2.9369611002855727e+47,1.0672278169809132e+47,1.1582572537124392e+63,3.487861462293416e+51,4.4001838392407776e+47,1.1385287068832687e+63,2.9457935353442558e+47,1.0954811058071553e+47,1.1490105991546107e+63,3.4683369803063435e+51,1.1077158381944484e+64,1.3314898028678254e+65,1.1077158381944484e+64,1.3309462766113759e+65,1.0092290363035086e+61,1.048189227134201e+61,True,True,True,True,True,True,1.0092290363035086e+61,9.918901128232045e+63,1.3193637040742514e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,17,1.1793212433517228e+46,3.0555014225531764e+61,7.815835335199436e+45,2.8401290283062e+45,3.082359068053103e+61,9.281911571850319e+49,1.1709788169812328e+46,3.0298574945799893e+61,7.83934019468172e+45,2.915317272531901e+45,3.057751951402818e+61,9.229953298478867e+49,2.875185972629694e+62,3.456013421406936e+63,2.875185972629694e+62,3.454602645272466e+63,2.68576454999264e+59,2.789445682282872e+59,True,True,True,True,True,True,2.68576454999264e+59,2.566950065824384e+62,3.423779054591935e+63
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,0,3.3034451498722685e+49,8.54752272212523e+64,2.0903115025367558e+49,9.436819850891848e+48,8.626215698260571e+64,2.6038596100322314e+53,2.4802315041346714e+49,8.71937822009448e+64,1.3369060157184788e+49,6.931547157938675e+48,8.816595420966845e+64,2.625731798484032e+53,1.961737854909865e+65,8.071090311095705e+66,1.9802574657709903e+65,1.1099515402135743e+67,7.869297613534058e+62,9.721720087236448e+62,True,True,True,True,True,True,7.869297613534058e+62,1.0800783128131807e+65,7.982924356886035e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,1,4.988187762670489e+48,1.2906722015742152e+64,3.685515275716463e+48,8.958016526372292e+47,1.3025548066352257e+64,3.931816649953141e+52,8.469906189572752e+48,2.977637991957144e+64,5.273301605338605e+48,1.659286714090875e+48,3.010837335245426e+64,8.966784743707667e+52,3.757816415628604e+65,1.5460615997773026e+67,3.7932917455921924e+65,2.126173029657148e+67,1.1882605061010446e+62,3.3199343288281973e+62,True,True,True,True,True,True,1.1882605061010446e+62,3.4567326821040616e+65,1.5430507624420572e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,2,2.4026398248579446e+48,6.21672755694168e+63,1.8128958050093185e+48,3.937682233041523e+47,6.2739620106170126e+63,1.8938219082113162e+52,4.222279017389003e+48,1.4843633605173566e+64,2.6976891159612235e+48,7.582313561402037e+47,1.5009133538017902e+64,4.469974782413796e+52,2.1163432051173286e+65,8.707176188207121e+66,2.1363223539670404e+65,1.1974272680018408e+67,5.723445367533275e+61,1.654999328443357e+62,True,True,True,True,True,True,5.723445367533275e+61,1.9662518697371495e+65,8.692167054669103e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,3,1.1725023583647285e+48,3.0337995926027254e+63,8.978541219393414e+47,1.7901089567482892e+47,3.0617303424470194e+63,9.241962239728736e+51,2.118146533306072e+48,7.44645034896499e+63,1.377617053711121e+48,3.5607840725105397e+47,7.52947496850645e+63,2.2424054758916093e+52,1.0532596740962403e+65,4.3333791665332214e+66,1.06320287789952e+65,5.959344642211044e+66,2.7930749844294036e+61,8.302461954146034e+61,True,True,True,True,True,True,2.7930749844294036e+61,9.779649244111758e+64,4.325849691564715e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,4,1.2284233899834195e+47,3.1784928648442614e+62,9.644050930536744e+46,1.6381965298189366e+46,3.2077557368237767e+62,9.682746054737368e+50,2.116821056608273e+47,7.441790569169933e+62,1.4160554027477904e+47,3.1655516021584795e+46,7.524763234232882e+62,2.2410022414323416e+51,1.0567690922153503e+64,4.347817808530082e+65,1.0667454263666793e+64,5.979200934614285e+65,2.926287197951528e+60,8.297266506294866e+60,True,True,True,True,True,True,2.926287197951528e+60,9.815214598730214e+63,4.340293045295849e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,5,3.130506086720092e+45,8.100050309303895e+60,2.4655430902745138e+45,4.096174312947219e+44,8.174623619771403e+60,2.4675446354802313e+49,5.3821453595821875e+45,1.892120189082775e+61,3.6122548490088053e+45,7.930121301279591e+44,1.91321649020122e+61,5.697883520614646e+49,2.7429486565785303e+62,1.1285190970106014e+64,2.7688432181810097e+62,1.5519607160947506e+64,7.457331046750745e+58,2.109630111844493e+59,True,True,True,True,True,True,7.457331046750745e+58,2.5516270075584084e+62,1.1266058805204002e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,6,6.192940439699857e+49,1.6023967925470031e+65,3.9703408821871527e+49,1.7174608250793286e+49,1.6171492976475563e+65,4.881433396553663e+53,8.314744176640406e+49,2.9230900082752585e+65,4.4248862966141376e+49,2.380702462914856e+49,2.955681165732748e+65,8.802520306862124e+53,7.989752541206482e+65,1.7988841331707608e+67,8.006157683942245e+65,2.473859339095395e+67,1.4752505100553215e+63,3.2591157457489585e+63,True,True,True,True,True,True,1.4752505100553215e+63,5.034071375473734e+65,1.7693273215134334e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,7,4.4945892214009436e+49,1.1629556948457036e+65,3.119440027673504e+49,1.0085396446426767e+49,1.1736624747766959e+65,3.5427497071488095e+53,7.370776862899361e+49,2.5912335657539233e+65,4.249552014176665e+49,1.7834028310333527e+49,2.6201246710266093e+65,7.803176097143216e+53,1.530480904011282e+66,3.4458611829935337e+67,1.5336233990454113e+66,4.7388131962391705e+67,1.0706779930992226e+63,2.8891105272686018e+63,True,True,True,True,True,True,1.0706779930992226e+63,1.268468436908621e+66,3.4196599362832673e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,8,2.0098889400079463e+49,5.20050147777704e+64,1.4409280065522204e+49,4.0502059503763777e+48,5.2483800213020763e+64,1.5842456569135248e+53,3.3676510257595064e+49,1.183914604662318e+65,2.0234594327486166e+49,7.329510448357449e+48,1.1971147275417158e+65,3.565210896560716e+53,8.619428155923589e+65,1.9406549159975474e+67,8.637126194563625e+65,2.6688251896689517e+67,4.78785435250361e+62,1.3200122879397793e+63,True,True,True,True,True,True,4.78785435250361e+62,7.422313428381873e+65,1.9286837687221303e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,9,9.385906704199832e+48,2.4285631267405082e+64,6.848648237137768e+48,1.771679488633015e+48,2.450921752319949e+64,7.398210735099288e+52,1.5912019832857163e+49,5.593950360562501e+64,9.75405895882912e+48,3.2698731087537414e+48,5.656320426655006e+64,1.684548252193034e+53,4.289708809257497e+65,9.658232934121512e+66,4.298516752300511e+65,1.3282183828660828e+67,2.235862557944069e+62,6.237006609250516e+62,True,True,True,True,True,True,2.235862557944069e+62,3.724076766591997e+65,9.601669729854962e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1,10,8.839843876886533e+47,2.287271710887914e+63,6.6219248287963615e+47,1.496880702193242e+47,2.3083295336058376e+63,6.967790105703916e+51,1.4860055837712942e+48,5.224127143161496e+63,9.385020628313315e+47,2.777882622424457e+47,5.2823738443642335e+63,1.5731806113778198e+52,4.3040019434115865e+64,9.690413770900208e+65,4.3128392341602685e+64,1.3326439521474434e+66,2.1057822717923536e+61,5.824670120273731e+61,True,True,True,True,True,True,2.1057822717923536e+61,3.775764558975163e+64,9.637590032456565e+65
