shape_lane,interval_index,substep,macro_index,z_mid,state_rows,M,I,N,U,C_old,C_local,B_old,B_local,R_rec,Q_coll,J_G1,J_G2a,kappa_G1,kappa_G2a,S_plus,S_minus,S_net,local_budget_violation_nodes,old_local_budget_mismatch_nodes,gamma_M_weight,recomb_down_M_weight,coll_up_M_weight,max_current_gamma_resid,max_old_capacity_rel_violation,max_local_budget_rel_violation,min_local_budget_slack,min_old_capacity_slack,x_mass_weighted,T_mass_weighted_K,gamma_mass_weighted_Myr_inv,recombination_down_mass_weighted_Myr_inv,collisional_up_mass_weighted_Myr_inv,old_to_local_budget_ratio,local_budget_to_J_ratio,M_sink_H_cMpc3,M_sink_H_cap_cosmic_cMpc3,M_sink_H_cap_volume_cMpc3,kappa_sink_G1_cMpc_inv,kappa_sink_G2a_cMpc_inv,J_sink_G1_s_inv_cMpc3,J_sink_G2a_s_inv_cMpc3,cycling_capacity_macro_s_inv_cMpc3,mass_transfer_rate_macro_H_s_inv_cMpc3,volume_filling_macro,mass_relative_residual,J_G1_relative_residual,J_G2a_relative_residual,kappa_G1_relative_residual,kappa_G2a_relative_residual,old_capacity_relative_residual,transfer_relative_residual,mass_cap_slack_cosmic,mass_cap_slack_volume,endpoint_state_cone_pass
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,10,5.95,2560,1.5115496990214076e+63,1.500131590956181e+63,1.1418108065226605e+61,4.554160073180292e+51,7.501553588534571e+47,5.246604361872384e+46,2.3951071292372394e+62,1.6751436036681767e+61,1.6704157026931213e+46,1.5688306961514843e+46,6.315017907546382e+47,7.892788013898085e+46,5.976909313053209e-05,1.4494874993087014e-05,2.1158907252308522e+45,0.0,2.1158907252308522e+45,2027,2560,8.839970012744037e+49,1.6873676560995995e+46,8.686577514756547e+47,5.313833915200828e-16,6.914094682511369e-16,0.9300597629550932,-1.9953110950785207e+46,-5.070602400912918e+30,0.9924460915359787,14548.26886460798,1.845577673395576,0.0003522826512327238,0.018135529301957727,14.297921228917387,0.07385114356601837,1.5115496990214076e+63,4.3210149684673677e+64,1.6887356056266576e+66,5.976909313053213e-05,1.449487499308696e-05,6.315017907546387e+47,7.892788013898057e+46,7.501553588534571e+47,2.115890725230852e+45,0.0008950777694182,0.0,7.708257325857227e-16,3.597635385001104e-15,6.8024424227773855e-16,3.739950061668655e-15,0.0,1.4977741821826876e-16,4.169859998565227e+64,1.687224055927636e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,11,5.95,2560,3.856646553623367e+61,3.8275137985792124e+61,2.913275504415449e+59,1.1619720980561133e+50,1.9139854159458317e+46,1.3386459369176267e+45,6.111000955847985e+60,4.274048554337133e+59,4.261985541779092e+44,4.002796270243983e+44,1.6176659912193333e+46,1.949612373908015e+45,1.5310555044941925e-06,3.580406263922394e-07,5.398593694000426e+43,0.0,5.398593694000426e+43,2027,2560,2.2554777586372133e+48,4.305237637773425e+44,2.2163385866013545e+46,5.072388314004886e-16,5.571631253506937e-16,0.9300597629550914,-5.090940551424193e+44,-7.922816251426434e+28,0.9924460915359786,14548.268864607982,1.8455791560441965,0.00035228265123272366,0.01813552930195774,14.29792122891722,0.07385114356601925,3.8566465536233664e+61,1.121562154885324e+63,4.383280221660519e+64,1.5310555044941935e-06,3.580406263922392e-07,1.6176659912193346e+46,1.9496123739080135e+45,1.913985415945832e+46,5.398593694000425e+43,0.0008798539811726,1.4802991903575328e-16,7.836293815342703e-16,8.127581007854479e-16,6.915433052295922e-16,5.91436337678592e-16,1.3246188708306284e-16,1.8344629871459003e-16,1.0829956893490902e+63,4.379423575106896e+64,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,12,5.95,2560,1.2104962116233978e+65,1.20135223404475e+65,9.143977578647739e+62,3.647113633961435e+53,6.007478421708446e+49,6.240791052737139e+48,1.91807659930129e+64,1.9925690013514477e+63,3.376867473651578e+48,3.171505955649406e+48,4.475312386501738e+49,1.2140303178654392e+49,0.004235702364317908,0.0022295312713695994,1.6944713817608688e+47,0.0,1.6944713817608688e+47,1952,2560,6.86456701854457e+51,3.411137086886718e+48,1.7560551555904173e+50,6.376512200870228e-16,6.038881909478963e-16,0.8961162968112341,-1.4558530034806782e+48,-4.867778304876401e+32,0.9924460915359785,14548.26886460798,1.789590566780051,0.0008892824174044328,0.0457803053375446,9.626148946412226,0.10969265479378956,1.2104962116233975e+65,2.023106764287333e+65,3.1321766099781997e+66,0.0042357023643179,0.0022295312713696,4.4753123865017286e+49,1.2140303178654394e+49,6.007478421708447e+49,1.6944713817608688e+47,0.0386471250620769,1.9317719438323647e-16,2.0883758580858252e-15,2.1384543623523952e-16,2.0477400520281322e-15,1.945166118830851e-16,1.7286110724167055e-16,0.0,8.126105526639353e+64,3.01112698881586e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,13,5.95,2560,3.4171058359629904e+64,3.391293331266253e+64,2.581250469673753e+62,1.0295425267226768e+53,1.6958491383224814e+49,1.761710885384278e+48,5.41453222105218e+63,5.624816581578283e+62,9.53254825639916e+47,8.952833892232471e+47,1.3010557523662079e+49,3.049869573267073e+48,0.0012313967049604002,0.0005600996521365989,4.783317776535714e+46,0.0,4.783317776535714e+46,1952,2560,1.9379071760312752e+51,9.62928783662878e+47,4.957162412258578e+49,5.722760124083977e-16,5.061334956887805e-16,0.8961162968112362,-4.109722729182572e+47,-8.112963841460668e+31,0.9924460915359787,14548.268864607982,1.7896928697583052,0.000889282417404433,0.04578030533754461,9.626148946412224,0.10969265479378987,3.4171058359629904e+64,3.875371926162632e+65,5.999856021621605e+66,0.0012313967049604,0.0005600996521366,1.3010557523662076e+49,3.0498695732670786e+48,1.695849138322481e+49,4.783317776535714e+46,0.0056953130602614,0.0,1.99541674101655e-16,1.9152733667867418e-15,1.7609307676690116e-16,1.9357308442339177e-15,3.061768137978948e-16,0.0,3.533661342566333e+65,5.965684963261975e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,14,5.95,2560,1.2954103516706912e+64,1.285624940450825e+64,9.785411219866089e+61,3.902952119789711e+52,6.428892267645167e+48,6.6785713616464334e+47,2.0526262355666356e+63,2.132344146130912e+62,3.6137486756127537e+47,3.3939814151286816e+47,4.9444255184650034e+48,1.1440143813636721e+48,0.0004679698990827998,0.00021009490460100003,1.8133355127142485e+46,0.0,1.8133355127142485e+46,1952,2560,7.346740413026496e+50,3.6504222408055074e+47,1.8792392779203827e+49,8.320520377948669e-16,6.528707673718625e-16,0.896116296811236,-1.5579784827996432e+47,-4.056481920730334e+31,0.9924460915359786,14548.26886460798,1.7897455810748597,0.000889282417404433,0.045780305337544604,9.626148946412224,0.10969265479378984,1.2954103516706912e+64,2.1825486229520344e+65,3.379024709730831e+66,0.0004679698990828,0.000210094904601,4.944425518465006e+48,1.144014381363672e+48,6.428892267645166e+48,1.8133355127142485e+46,0.0038336812037514,0.0,5.250657370754341e-16,1.418332491902762e-16,4.633640644881186e-16,1.2901338261208166e-16,2.0191257849607382e-16,0.0,2.0530075877849653e+65,3.3660706062141242e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,15,5.95,2560,7.773604862926659e+63,7.714883763356639e+63,5.87210995700189e+61,2.3421155728019073e+52,3.857902488624119e+48,4.007731970594532e+47,1.2317568148187777e+63,1.279594593513812e+62,2.1685679940652005e+47,2.036688250892872e+47,2.993023719909997e+48,6.6057731484354496e+47,0.0002832776028130998,0.00012131309728660004,1.08816127195319e+46,0.0,1.08816127195319e+46,1952,2560,4.408625472942408e+50,2.190575368358263e+47,1.1277093448114065e+49,6.479656154885013e-16,5.664592223069612e-16,0.8961162968112354,-9.349245275527347e+46,-2.028240960365167e+31,0.9924460915359786,14548.26886460798,1.7897184340875847,0.0008892824174044326,0.04578030533754466,9.626148946412238,0.10969265479378969,7.773604862926657e+63,1.0862087234958699e+65,1.681669804750275e+66,0.0002832776028131,0.0001213130972866,2.99302371991e+48,6.605773148435447e+47,3.8579024886241186e+48,1.08816127195319e+46,0.0046225512529084,1.8800822309621062e-16,8.673998846041487e-16,3.6844879437233737e-16,7.654697453796485e-16,3.3514585298365273e-16,1.6823574707517447e-16,0.0,1.0084726748666033e+65,1.6738961998873483e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,16,5.95,2560,7.784798706576972e+62,7.725993049736658e+62,5.8805656840313805e+60,2.3454881748308498e+51,3.863457795079399e+47,4.0135030286637587e+46,1.2335305212835928e+62,1.2814371854731595e+61,2.1716906908704392e+46,2.0396210433677702e+46,3.02968469734437e+47,6.291774536435108e+46,2.8674741621133506e-05,1.1554660435542832e-05,1.0897282035581992e+45,0.0,1.0897282035581992e+45,1952,2560,4.4149740215141474e+49,2.193729755365324e+46,1.1293332248916766e+48,5.709060824021571e-16,6.347244728785098e-16,0.8961162968112343,-9.362708011504823e+45,-3.802951800684688e+30,0.9924460915359787,14548.268864607977,1.7897185198073982,0.0008892824174044331,0.04578030533754456,9.626148946412243,0.10969265479378953,7.784798706576972e+62,1.0898279264988302e+64,1.6872730597008994e+65,2.867474162113351e-05,1.1554660435542815e-05,3.0296846973443714e+47,6.2917745364351e+46,3.8634577950794e+47,1.089728203558199e+45,0.004613834531298,0.0,4.0167367161533224e-16,1.2894555891154736e-15,1.1815736071079788e-16,1.4661321325355021e-15,2.0999229891403368e-16,1.4540903365732335e-16,1.0119799394330604e+64,1.6794882609943225e+65,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,17,5.95,2560,2.0805681096721679e+61,2.0648516886185427e+61,1.5716421053625452e+59,6.268560154347256e+49,1.0325491235522252e+46,1.0726502667892624e+45,3.296738119537597e+60,3.424773643011548e+59,5.804068371966551e+44,5.451098555781693e+44,8.085882661821197e+45,1.69280551746864e+45,7.652961257313684e-07,3.1087879618849137e-07,2.912411526605851e+43,0.0,2.912411526605851e+43,1952,2560,1.1799450599607507e+48,5.8629700552128056e+44,3.018260049444506e+46,5.47165666222515e-16,6.535400426381611e-16,0.8961162968112357,-2.502280719532485e+44,-3.961408125713217e+28,0.9924460915359788,14548.268864607984,1.789714744310132,0.0008892824174044328,0.04578030533754466,9.626148946412226,0.10969265479402597,2.0805681096721679e+61,2.828756129330972e+62,4.379484039115477e+63,7.652961257313684e-07,3.108787961884907e-07,8.085882661821197e+45,1.692805517468636e+45,1.0325491235522252e+46,2.9124115266058503e+43,0.004750715132398,0.0,0.0,2.4337494226167465e-15,0.0,2.2137703763715116e-15,0.0,1.7002268092628874e-16,2.6206993183637554e+62,4.358678358018755e+63,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,0,5.95,2560,9.644838216175146e+64,9.572060086407159e+64,7.277812976798718e+62,2.9053585209838163e+53,4.786981387561817e+49,2.8713491745250314e+48,1.5283945003604294e+64,9.16768612963788e+62,5.919144308200799e+47,5.546891540830326e+47,3.570704852365172e+49,9.609626524385065e+48,0.0033795278807937997,0.0017647798845723016,3.3037547281528216e+48,0.0,3.3037547281528216e+48,2048,2560,5.7296846739795736e+51,5.9791492378297445e+47,3.074412395818019e+49,6.335247082185783e-16,7.362637356879436e-16,0.9400175404486535,-1.322173759571494e+48,-3.2451855365842673e+32,0.992454188640932,14545.553199444144,1.8747343710165794,0.00019563583728267428,0.010059378337684794,16.6715404383156,0.0633618678219735,9.644838216175145e+64,1.9982867080879831e+65,1.4064936081990275e+67,0.0033795278807938,0.0017647798845723,3.5707048523651726e+49,9.609626524385056e+48,4.786981387561817e+49,3.3037547281528216e+48,0.0068573637021536,1.2122560105817851e-16,1.4541377888165528e-16,9.455642713458533e-16,1.283258739952566e-16,9.829687493277504e-16,0.0,0.0,1.0338028864704685e+65,1.3968487699828523e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,1,5.95,2560,8.776074491573895e+63,8.709851888987352e+63,6.62226025865445e+61,2.6436568694456057e+52,4.355791596023324e+48,2.612710932225882e+47,1.3907235857186117e+63,8.34190212274779e+61,5.385974363782168e+46,5.047252454413136e+46,3.623112231988723e+48,5.0036300956630435e+47,0.0003429129348268009,9.189020739005537e-05,3.006167334930869e+47,0.0,3.006167334930869e+47,2059,2560,5.2142831248934115e+50,5.440574318751045e+46,2.7974831302268382e+48,5.344461502513851e-16,6.583262475830096e-16,0.9400175404486538,-1.2030782834017718e+47,-2.028240960365167e+31,0.9924541886409322,14545.553199444143,1.8749870605602161,0.00019563583728267437,0.010059378337684785,16.671540438315677,0.06336186782197309,8.776074491573895e+63,3.8278277477244722e+65,2.6942156191454304e+67,0.0003429129348268,9.189020739005535e-05,3.623112231988714e+48,5.0036300956630435e+47,4.355791596023324e+48,3.006167334930869e+47,0.0003257376443522,0.0,2.507932109364541e-15,0.0,2.529393469588694e-15,1.4748608737535073e-16,0.0,0.0,3.7400670028087333e+65,2.693338011696273e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,2,5.95,2560,4.063668716412545e+63,4.0330050388527515e+63,3.06636775597939e+61,1.2241174260325361e+52,2.0169033502356078e+48,1.2097882362449123e+47,6.439598859248374e+62,3.8626297810179025e+61,2.493918613671247e+46,2.337077006641994e+46,1.7045763689485465e+48,2.047553440054667e+47,0.00016133126657010013,3.760272175433712e-05,1.3919740730310306e+47,0.0,1.3919740730310306e+47,2060,2560,2.4144598733906297e+50,2.519200546856475e+46,1.2953450534073494e+48,6.257517080062755e-16,7.343139831988951e-16,0.9400175404486539,-5.570727081167108e+46,-1.0141204801825835e+31,0.9924541886409323,14545.553199444144,1.8750189599062,0.00019563583728267437,0.010059378337684803,16.671540438316026,0.06336186782197181,4.063668716412545e+63,2.155772488130218e+65,1.5173399357630943e+67,0.0001613312665701,3.7602721754337066e-05,1.7045763689485452e+48,2.047553440054664e+47,2.0169033502356078e+48,1.3919740730310306e+47,0.0002678153141977,0.0,7.615230612603253e-16,1.3867952303288466e-15,8.400434363527476e-16,1.4416538509748327e-15,0.0,0.0,2.1151358009660926e+65,1.516933568891453e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,3,5.95,2560,1.9859957572340032e+63,1.9710098078900063e+63,1.4985949343997043e+61,5.982505425794211e+51,9.857007979368753e+47,5.912475824198411e+46,3.1471600923331398e+62,1.887744029400021e+61,1.2188276484335297e+46,1.142176034373624e+46,8.413603667793358e+47,9.176803164644747e+46,7.963135949033492e-05,1.6852931368924073e-05,6.802854258404839e+46,0.0,6.802854258404839e+46,2060,2560,1.1799920921849242e+50,1.2311834322201724e+46,6.33060901305981e+47,6.209411031372261e-16,7.112544462097527e-16,0.9400175404486545,-2.72252516629196e+46,-2.535301200456459e+30,0.9924541886409322,14545.553199444143,1.8750150050772425,0.00019563583728267437,0.010059378337684787,16.671540438315663,0.06336186782197328,1.9859957572340032e+63,1.0728828021765943e+65,7.551482965384374e+66,7.963135949033492e-05,1.685293136892408e-05,8.413603667793358e+47,9.17680316464475e+46,9.857007979368753e+47,6.802854258404839e+46,0.000262994138547,0.0,0.0,4.4203649658288897e-16,0.0,4.020821915010867e-16,0.0,0.0,1.0530228446042542e+65,7.54949696962714e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,4,5.95,2560,2.1327525443044663e+62,2.116659195929573e+62,1.609334837489317e+60,6.4245875761327234e+50,1.0585399677040254e+47,6.349383079629476e+45,3.379722071312621e+61,2.0272404243731642e+60,1.3088939182255039e+45,1.2265780702102759e+45,9.16255138217914e+46,8.582754934890235e+45,8.67198470205968e-06,1.5761979120492447e-06,7.3055567592715e+45,0.0,7.3055567592715e+45,2059,2560,1.2671714078563972e+49,1.3221627427997008e+45,6.798414563787635e+46,6.921343179266843e-16,7.107573300534494e-16,0.9400175404486564,-2.9237083987677054e+45,-6.338253001141147e+29,0.9924541886409323,14545.553199444143,1.8749896009904994,0.0001956358372826744,0.010059378337684789,16.671540438316057,0.06336186782197169,2.132752544304466e+62,1.0764576037551994e+64,7.576644197506554e+65,8.671984702059667e-06,1.5761979120492445e-06,9.162551382179127e+46,8.582754934890234e+45,1.0585399677040254e+47,7.3055567592715e+45,0.0002814903918817,2.1414545390442965e-16,1.3281721711116593e-15,1.476974013408017e-16,1.3674449009052917e-15,1.3434749227542384e-16,0.0,0.0,1.0551300783121547e+64,7.574511444962249e+65,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,5,5.95,2560,5.422280420296134e+60,5.381364915108613e+60,4.091550518752099e+58,1.633378214250494e+49,2.6912172986549044e+45,1.6142583276046321e+44,8.592558411082584e+59,5.154027873353797e+58,3.327713702178879e+43,3.11843503449425e+43,2.3349775881881903e+45,2.1270350628368023e+44,2.2099619505330815e-07,3.906237857578743e-08,1.8573545946971767e+44,0.0,1.8573545946971767e+44,2059,2560,3.221641422527133e+47,3.361448177320474e+43,1.7284194679183245e+45,6.320031710487956e-16,6.539871925234523e-16,0.9400175404486566,-7.433195589253671e+43,-9.903520314283042e+27,0.9924541886409324,14545.553199444144,1.874991027298986,0.00019563583728267442,0.010059378337684792,16.67154043831604,0.06336186782197184,5.422280420296134e+60,2.794052134789696e+62,1.9665929081401505e+64,2.2099619505330815e-07,3.906237857578739e-08,2.3349775881881903e+45,2.1270350628368003e+44,2.691217298654904e+45,1.8573545946971763e+44,0.0002757195145905,0.0,0.0,9.31204237044859e-16,0.0,1.0164426962764632e-15,1.1775810530626912e-16,2.1328227453299434e-16,2.7398293305867345e+62,1.9660506800981208e+64,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,6,5.95,2560,1.1334897060210225e+65,1.1249366065219428e+65,8.553099499079752e+62,3.414462640039596e+53,5.625801080432573e+49,3.9317096216445055e+48,1.796214093039205e+64,1.2553220654564422e+63,1.2528509828307902e+48,1.1740596540206321e+48,4.2833084414974813e+49,1.0424402674756332e+49,0.004053978387626194,0.0019144111482801993,3.8826695602827525e+48,0.0,3.8826695602827525e+48,2016,2560,6.632398331542785e+51,1.2655516758948487e+48,6.507326720166721e+49,6.16381147931733e-16,7.719003709404914e-16,0.9301128929830216,-1.4963677659751147e+48,-2.4338891524382005e+32,0.9924541886409323,14545.55319944414,1.8465326370031696,0.0003523435047982567,0.0181171132488895,14.308790886951321,0.07382454254779511,1.1334897060210223e+65,8.021334743528933e+65,3.1347921255658004e+67,0.0040539783876262,0.0019144111482802,4.2833084414974875e+49,1.0424402674756336e+49,5.625801080432573e+49,3.8826695602827525e+48,0.0036158369059844,2.0630117832636718e-16,1.4546597134768698e-15,3.7356794105156204e-16,1.4976725540646012e-15,3.398022959047719e-16,0.0,0.0,6.887845037507911e+65,3.12345722850559e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,7,5.95,2560,7.890225379774164e+64,7.83068722747786e+64,5.953815229630429e+62,2.376808508945688e+53,3.9161218871772203e+49,2.7368642942070456e+48,1.2503451905317182e+64,8.738300813886043e+62,8.721099600019805e+47,8.172632914366034e+47,3.143695109217864e+49,5.6356022857871915e+48,0.0029753804107554957,0.0010349619234596992,2.702727492194041e+48,0.0,2.702727492194041e+48,2016,2560,4.617037256339961e+51,8.809509164061224e+47,4.529752160006809e+49,6.505168086754621e-16,6.254620958105447e-16,0.9301128929830231,-1.0416220687189739e+48,-3.2451855365842673e+32,0.9924541886409323,14545.553199444144,1.8466217111385517,0.0003523435047982567,0.01811711324888952,14.30879088695131,0.07382454254779516,7.890225379774164e+64,1.5365306480192269e+66,6.004866185128327e+67,0.0029753804107555,0.0010349619234597,3.1436951092178686e+49,5.635602285787197e+48,3.916121887177221e+49,2.7027274921940405e+48,0.0013139718915494,0.0,1.4864886734655303e-15,9.213384116245444e-16,1.4575644426054507e-15,8.380614961069893e-16,1.3258772347041235e-16,1.2007076355115127e-16,1.4576283942214852e+66,5.996975959748552e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,8,5.95,2560,3.4611594502920136e+64,3.435042193996455e+64,2.6117256295558026e+62,1.0426208170630605e+53,1.7178624976979796e+49,1.2005644021708061e+48,5.484816800581548e+63,3.833179787107896e+62,3.825634230287401e+47,3.5850415271832355e+47,1.403668630453397e+49,2.225715882293611e+48,0.0013285156483518014,0.00040874623044690053,1.1855898090250987e+48,0.0,1.1855898090250987e+48,2026,2560,2.0253656101953443e+51,3.864416341488249e+47,1.9870401340217427e+49,7.335501143278415e-16,6.626162621155577e-16,0.9301128929830237,-4.569223175830992e+47,-1.6225927682921336e+32,0.9924541886409322,14545.553199444143,1.846655107868784,0.0003523435047982567,0.018117113248889503,14.308790886951325,0.07382454254779493,3.461159450292013e+64,8.653499364327135e+65,3.381846355154984e+67,0.0013285156483518,0.0004087462304469,1.4036686304533955e+49,2.225715882293608e+48,1.7178624976979794e+49,1.1855898090250985e+48,0.0010234526015695,1.6890312721161666e-16,1.109727056490036e-15,1.3122371126345555e-15,1.1425405815602096e-15,1.3262534204903831e-15,1.511266724051768e-16,1.3685954079061958e-16,8.307383419297934e+65,3.3783851957046923e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,9,5.95,2560,1.5977455091185782e+64,1.5856892229069717e+64,1.2056286211606485e+62,4.812961529511455e+52,7.93002209345947e+48,5.542063026926455e+47,2.5319091874625834e+63,1.769478083414813e+62,1.7659948923925789e+47,1.6549321354083868e+47,6.560428490297326e+48,9.466454930442212e+47,0.0006209180514661004,0.00017384868389070017,5.4729370901036846e+47,0.0,5.4729370901036846e+47,2026,2560,9.349570381289103e+50,1.7838975475274255e+47,9.172603851879067e+48,7.524627539733977e-16,6.081845681012993e-16,0.9301128929830224,-2.109251513601517e+47,-4.056481920730334e+31,0.9924541886409322,14545.553199444143,1.846664569424063,0.0003523435047982567,0.018117113248889496,14.308790886951245,0.07382454254779533,1.597745509118578e+64,4.30666533586075e+65,1.6830740785621438e+67,0.0006209180514661,0.0001738486838907,6.560428490297323e+48,9.466454930442204e+47,7.930022093459471e+48,5.4729370901036846e+47,0.0009493019525816,1.8294548524654136e-16,5.935927279232686e-16,8.570223912830358e-16,6.984510564159028e-16,9.354705611408162e-16,1.636911220845568e-16,0.0,4.146890784948892e+65,1.681476333053025e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,10,5.95,2560,1.5283306149479045e+63,1.5167981204332195e+63,1.1532494514685152e+61,4.603859883904034e+51,7.585498111857255e+47,5.301285183205011e+46,2.421909060850162e+62,1.692602177210395e+61,1.6892703152545035e+46,1.5830327381743843e+46,6.3835407746142176e+47,7.973844302697686e+46,6.041763438303671e-05,1.4643732503447735e-05,5.235162459072562e+46,0.0,5.235162459072562e+46,2027,2560,8.943389617136424e+49,1.7063951801189556e+46,8.774095252096518e+47,7.162340090476301e-16,6.244463851013342e-16,0.9301128929830195,-2.0176139719777495e+46,-7.605903601369376e+30,0.9924541886409322,14545.553199444143,1.8466679226429334,0.00035234350479825666,0.018117113248889493,14.30879088695106,0.07382454254779636,1.5283306149479045e+63,4.3210149684673677e+64,1.6886820124956184e+66,6.041763438303671e-05,1.4643732503447725e-05,6.383540774614218e+47,7.973844302697681e+46,7.585498111857255e+47,5.235162459072562e+46,0.0009050434620839,0.0,1.270919091442784e-16,6.359043653758637e-16,0.0,6.941123354075533e-16,0.0,0.0,4.168181906972577e+64,1.6871536818806706e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,11,5.95,2560,3.899470195268152e+61,3.8700455287743513e+61,2.942466649380044e+59,1.1746551580455264e+50,1.9354073990370507e+46,1.3526002401796344e+45,6.179397380426752e+60,4.318602060263499e+59,4.310100956991372e+44,4.039040322996448e+44,1.6352189282496527e+46,1.9696342398631833e+45,1.5476686502277301e-06,3.6171758368081084e-07,1.3357293099331153e+45,0.0,1.3357293099331153e+45,2027,2560,2.2818694377161433e+48,4.353794317239344e+44,2.2386728755780654e+46,5.772771108584129e-16,5.762292723232135e-16,0.9301128929830236,-5.1478557534175995e+44,-1.5845632502852868e+29,0.9924541886409323,14545.553199444143,1.8466694028089394,0.0003523435047982567,0.0181171132488895,14.30879088695131,0.07382454254779493,3.8994701952681515e+61,1.121562154885324e+63,4.383141115390409e+64,1.5476686502277276e-06,3.617175836808102e-07,1.6352189282496502e+46,1.9696342398631798e+45,1.935407399037051e+46,1.3357293099331151e+45,0.0008896519853253,1.464042673733336e-16,1.5504353311090026e-15,1.769891627630205e-15,1.641888166041868e-15,1.7562726809579388e-15,1.3099573773035491e-16,1.1862906941561622e-16,1.0825674529326424e+63,4.379241645195141e+64,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,12,5.95,2560,1.2238629176551392e+65,1.2146278789491553e+65,9.235038705983936e+62,3.6866979794043458e+53,6.074346584597871e+49,6.307226848477021e+48,1.939426365288464e+64,2.013780720515374e+63,3.414782627529297e+48,3.200028227758696e+48,4.523873014553288e+49,1.2264980025268198e+49,0.004281663036844602,0.0022524278106282004,4.19223506935873e+48,0.0,4.19223506935873e+48,1952,2560,6.944415622503004e+51,3.4493997580796026e+48,1.7736431978106712e+50,6.531366702846001e-16,6.856881530512423e-16,0.8961661676587703,-1.4720146579731605e+48,-3.2451855365842673e+32,0.9924541886409323,14545.553199444143,1.7906342882630975,0.0008894360327064508,0.04573381689386379,9.63077233549102,0.10968382439572866,1.223862917655139e+65,2.023106764287333e+65,3.1320772083010285e+66,0.0042816630368446,0.0022524278106282,4.523873014553286e+49,1.2264980025268196e+49,6.074346584597871e+49,4.19223506935873e+48,0.0390751196813252,1.9106736432620316e-16,4.591019104056388e-16,2.1167163940902088e-16,4.0515179757238026e-16,1.925392977958519e-16,0.0,0.0,7.992438466321938e+64,3.0096909165355145e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,13,5.95,2560,3.45488532071125e+64,3.42881540781395e+64,2.6069912897299254e+62,1.040730832448424e+53,1.7147484857412103e+49,1.7804890677584293e+48,5.4748743371302596e+63,5.684771840109248e+62,9.639708992796787e+47,9.03347130667816e+47,1.3151732214965348e+49,3.0811907120708274e+48,0.0012447583191248029,0.0005658516879292987,1.1834406609727517e+48,0.0,1.1834406609727517e+48,1952,2560,1.960475125844015e+51,9.737430898132836e+47,5.006879250852606e+49,5.844805346062703e-16,6.253898012588983e-16,0.8961661676587682,-4.1554015244183675e+47,-1.2169445762191002e+32,0.9924541886409322,14545.55319944414,1.7907364235927365,0.0008894360327064508,0.04573381689386379,9.630772335491034,0.10968382439572841,3.454885320711249e+64,3.875371926162632e+65,5.999665612259172e+66,0.0012447583191248,0.0005658516879293,1.3151732214965316e+49,3.0811907120708345e+48,1.7147484857412103e+49,1.1834406609727515e+48,0.0057584631277647,1.6920985811824594e-16,2.3687967974103897e-15,2.3170938924734943e-15,2.2646369220045183e-15,2.299264338582592e-15,0.0,1.3710808000786558e-16,3.529883394091507e+65,5.96511675905206e+66,True
